epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
35,1217.66,0.93208,0.54152,0.01637,2e-05,0.67257,0.14286,0.41578,0.25066,1.86954,4.77588,0.0179,0.00299,7.43468e-05,7.43468e-05,7.43468e-05
36,1250.31,0.90939,0.49155,0.01575,1e-05,0.62295,0.14286,0.39628,0.2487,1.84857,4.66738,0.01751,0.00331,7.29725e-05,7.29725e-05,7.29725e-05
37,1282.22,0.92003,0.50814,0.01425,4e-05,0.66071,0.1391,0.4095,0.24974,1.8648,4.83184,0.01764,0.00299,7.15761e-05,7.15761e-05,7.15761e-05
38,1313.98,0.91959,0.51199,0.01528,2e-05,0.64912,0.1391,0.40286,0.25054,1.88107,4.83551,0.01769,0.00284,7.01588e-05,7.01588e-05,7.01588e-05
39,1346.78,0.904,0.51455,0.01578,1e-05,0.59848,0.1485,0.38396,0.23731,1.87097,4.69664,0.0171,0.00257,6.87222e-05,6.87222e-05,6.87222e-05
40,1380.06,0.89501,0.47795,0.0157,1e-05,0.63158,0.13534,0.39133,0.24137,1.87189,4.87324,0.0178,0.00261,6.72675e-05,6.72675e-05,6.72675e-05
41,1410.7,0.89462,0.47861,0.01651,1e-05,0.70423,0.09398,0.40554,0.25925,1.913,5.17093,0.01801,0.00286,6.57963e-05,6.57963e-05,6.57963e-05
42,1441.82,0.91567,0.52826,0.01856,2e-05,0.69412,0.1109,0.40738,0.25327,1.91589,5.04626,0.0179,0.00267,6.43101e-05,6.43101e-05,6.43101e-05
43,1474.1,0.91358,0.5191,0.01722,1e-05,0.68317,0.1297,0.41108,0.2595,1.89437,4.93643,0.01786,0.00257,6.28101e-05,6.28101e-05,6.28101e-05
44,1505.28,0.92449,0.53113,0.015,1e-05,0.71429,0.12218,0.42208,0.26784,1.89043,4.93238,0.01763,0.00247,6.12981e-05,6.12981e-05,6.12981e-05
45,1536.73,0.91609,0.4906,0.01419,2e-05,0.69608,0.13346,0.42039,0.2666,1.87426,4.87275,0.01804,0.00266,5.97754e-05,5.97754e-05,5.97754e-05
46,1569.42,0.89978,0.47219,0.01412,2e-05,0.66379,0.14474,0.4084,0.25854,1.88429,4.79232,0.01758,0.00279,5.82435e-05,5.82435e-05,5.82435e-05
47,1600.6,0.90472,0.4917,0.01597,2e-05,0.67308,0.13158,0.40559,0.25122,1.87302,5.02203,0.01788,0.0021,5.6704e-05,5.6704e-05,5.6704e-05
48,1632.97,0.90412,0.49343,0.01553,2e-05,0.67593,0.13722,0.40908,0.25322,1.88151,4.97141,0.01791,0.00209,5.51584e-05,5.51584e-05,5.51584e-05
49,1664.88,0.88958,0.48376,0.01521,1e-05,0.67647,0.1297,0.40613,0.25556,1.88612,4.95315,0.01803,0.00287,5.36081e-05,5.36081e-05,5.36081e-05
50,1697.2,0.90401,0.52138,0.01509,1e-05,0.63478,0.13722,0.39378,0.24701,1.85778,4.84808,0.01734,0.00262,5.20548e-05,5.20548e-05,5.20548e-05
51,1728.22,0.89951,0.47913,0.01491,2e-05,0.67,0.12594,0.40056,0.25122,1.89769,4.93713,0.01802,0.00256,5.05e-05,5.05e-05,5.05e-05
52,1759.37,0.88986,0.50852,0.01673,2e-05,0.68493,0.09398,0.39621,0.2494,1.90843,5.11574,0.01798,0.00243,4.89452e-05,4.89452e-05,4.89452e-05
53,1791.4,0.90001,0.49125,0.0163,2e-05,0.62281,0.13346,0.38447,0.23891,1.88305,4.83075,0.01743,0.00212,4.73919e-05,4.73919e-05,4.73919e-05
54,1822.63,0.92347,0.5028,0.01507,1e-05,0.62295,0.14286,0.38709,0.24496,1.92724,4.82425,0.01839,0.00371,4.58416e-05,4.58416e-05,4.58416e-05
55,1855.43,0.89994,0.49896,0.01678,1e-05,0.65741,0.13346,0.40009,0.24972,1.89504,4.98108,0.01823,0.00282,4.4296e-05,4.4296e-05,4.4296e-05
56,1888.36,0.89676,0.49649,0.01656,1e-05,0.61538,0.1203,0.37576,0.24477,1.7927,4.90077,0.01697,0.00265,4.27565e-05,4.27565e-05,4.27565e-05
57,1921.62,0.88211,0.48117,0.01671,2e-05,0.7,0.11842,0.41527,0.25987,1.87816,4.98396,0.01745,0.0022,4.12246e-05,4.12246e-05,4.12246e-05
58,1954.08,0.90254,0.47961,0.01515,2e-05,0.68421,0.12218,0.40541,0.25782,1.8951,4.92038,0.01748,0.00209,3.97019e-05,3.97019e-05,3.97019e-05
59,1986.79,0.95348,0.53573,0.0161,1e-05,0.70707,0.13158,0.42206,0.26958,1.91968,4.86911,0.0182,0.00313,3.81899e-05,3.81899e-05,3.81899e-05
60,2018.62,0.88008,0.47338,0.01533,1e-05,0.67857,0.14286,0.4104,0.25999,1.90499,4.88158,0.01823,0.00218,3.66899e-05,3.66899e-05,3.66899e-05
61,2050.14,0.88361,0.48646,0.01552,1e-05,0.67742,0.11842,0.40157,0.25695,1.91369,4.97674,0.01845,0.00204,3.52037e-05,3.52037e-05,3.52037e-05
62,2081.7,0.88568,0.47421,0.01655,1e-05,0.7125,0.10714,0.41447,0.27013,1.93041,5.00336,0.01872,0.00338,3.37325e-05,3.37325e-05,3.37325e-05
63,2113.81,0.89556,0.48988,0.01574,1e-05,0.64773,0.10714,0.38382,0.2443,1.94346,5.00944,0.01866,0.00379,3.22778e-05,3.22778e-05,3.22778e-05
64,2145.33,0.87005,0.47815,0.01576,2e-05,0.62609,0.13534,0.38744,0.24801,1.90275,4.84716,0.018,0.00288,3.08412e-05,3.08412e-05,3.08412e-05
65,2176.86,0.90054,0.49817,0.01454,2e-05,0.66667,0.11654,0.39573,0.25259,1.92199,5.0959,0.01852,0.00292,2.94239e-05,2.94239e-05,2.94239e-05
66,2207.1,0.87335,0.49208,0.01616,2e-05,0.63953,0.10338,0.37763,0.23946,1.94377,5.07812,0.01879,0.00246,2.80275e-05,2.80275e-05,2.80275e-05
67,2238.74,0.89714,0.50084,0.01773,2e-05,0.6383,0.11278,0.38335,0.24302,1.92812,5.04763,0.01836,0.00248,2.66532e-05,2.66532e-05,2.66532e-05
68,2269.9,0.87762,0.49871,0.01526,2e-05,0.675,0.1015,0.3934,0.25215,1.95808,5.09853,0.01854,0.00311,2.53024e-05,2.53024e-05,2.53024e-05
69,2300.61,0.89783,0.52933,0.01644,2e-05,0.6506,0.1015,0.3839,0.24222,1.95295,5.09308,0.01846,0.00362,2.39766e-05,2.39766e-05,2.39766e-05
70,2331.76,0.91429,0.51118,0.01484,1e-05,0.64894,0.11466,0.3907,0.24543,1.96833,5.02612,0.01857,0.00215,2.26769e-05,2.26769e-05,2.26769e-05
71,2363.98,0.87663,0.47535,0.01543,1e-05,0.65741,0.13346,0.40254,0.25054,1.8937,4.96109,0.01797,0.00242,2.14046e-05,2.14046e-05,2.14046e-05
72,2394.49,0.90151,0.50526,0.01574,1e-05,0.65909,0.10902,0.38954,0.245,1.97712,5.01653,0.01866,0.00186,2.01611e-05,2.01611e-05,2.01611e-05
73,2426.58,0.85613,0.46305,0.01708,1e-05,0.64865,0.13534,0.39973,0.25013,1.90741,4.92876,0.01783,0.00255,1.89475e-05,1.89475e-05,1.89475e-05
74,2459.82,0.9174,0.52043,0.01605,1e-05,0.66055,0.13534,0.40529,0.25568,1.86768,4.84572,0.01749,0.00241,1.77651e-05,1.77651e-05,1.77651e-05
75,2491.87,0.91134,0.53032,0.01631,1e-05,0.64655,0.14098,0.40144,0.2524,1.85934,4.84854,0.01733,0.00282,1.66149e-05,1.66149e-05,1.66149e-05
76,2524.47,0.91581,0.51836,0.01659,1e-05,0.66964,0.14098,0.41186,0.25443,1.93977,4.91305,0.01826,0.00225,1.54982e-05,1.54982e-05,1.54982e-05
77,2555.97,0.90317,0.50661,0.01548,1e-05,0.65766,0.13722,0.40425,0.25002,1.93504,4.90198,0.01801,0.00411,1.44161e-05,1.44161e-05,1.44161e-05
78,2599.18,0.88526,0.50567,0.01791,1e-05,0.64486,0.1297,0.39263,0.24421,1.9806,4.87302,0.01857,0.00392,1.33695e-05,1.33695e-05,1.33695e-05
