epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
17,332.84,1.89877,0.86751,0.02333,0.00036,0.682,0.58238,0.64778,0.36329,1.96475,0.78449,0.02558,0.00082,0.00573205,0.00573205,0.00573205
18,349.739,1.93859,0.88981,0.02268,0.0011,0.72984,0.57767,0.66187,0.37015,1.92354,0.81121,0.02724,0.00042,0.00556593,0.00556593,0.00556593
19,366.662,1.83014,0.84847,0.02397,0.00191,0.72102,0.64223,0.71225,0.41833,1.82388,0.95081,0.02456,0.00206,0.0053998,0.0053998,0.0053998
20,383.552,1.82126,0.83277,0.02195,0.00066,0.7039,0.5575,0.64329,0.36368,2.09709,0.85779,0.02685,0.00119,0.00523368,0.00523368,0.00523368
21,400.288,1.82466,0.81845,0.02287,0.00042,0.71155,0.65636,0.72486,0.43924,1.77696,0.74022,0.0237,0.0006,0.00506756,0.00506756,0.00506756
22,417.747,1.83778,0.77582,0.02213,0.00103,0.74381,0.6234,0.71262,0.43269,1.78389,0.74289,0.02684,0.00153,0.00490144,0.00490144,0.00490144
23,434.753,1.84081,0.76716,0.02357,0.00091,0.73857,0.65736,0.73702,0.43802,1.78795,0.71587,0.02643,0.00031,0.00473532,0.00473532,0.00473532
24,452.153,1.78363,0.70529,0.02171,0.00035,0.76976,0.64358,0.73887,0.43498,1.86044,0.73596,0.02369,0.00052,0.00456919,0.00456919,0.00456919
25,469.011,1.78215,0.7315,0.02264,0.00029,0.74931,0.64627,0.74237,0.45973,1.76821,0.65995,0.02717,9e-05,0.00440307,0.00440307,0.00440307
26,486.493,1.7756,0.75661,0.0212,0.00028,0.73567,0.67922,0.74949,0.46064,1.7926,0.61858,0.02604,0.00028,0.00423695,0.00423695,0.00423695
27,503.654,1.75266,0.71627,0.0228,0.00019,0.76116,0.65501,0.74989,0.45432,1.80722,0.66701,0.02744,0.00026,0.00407083,0.00407083,0.00407083
28,520.586,1.75976,0.72768,0.02355,0.00017,0.71769,0.66644,0.71816,0.42038,1.79258,1.18779,0.02486,6e-05,0.00390471,0.00390471,0.00390471
29,537.556,1.7162,0.78257,0.02007,0.00011,0.68437,0.66779,0.69505,0.40283,1.88631,1.49008,0.02654,9e-05,0.00373858,0.00373858,0.00373858
30,554.509,1.70054,0.73472,0.02271,0.00011,0.74391,0.67518,0.75823,0.47579,1.70257,0.63264,0.02523,7e-05,0.00357246,0.00357246,0.00357246
31,572.138,1.7161,0.71245,0.02134,0.00019,0.76907,0.71822,0.79208,0.50081,1.63318,0.56711,0.02347,4e-05,0.00340634,0.00340634,0.00340634
32,589.257,1.67166,0.70348,0.02332,0.00015,0.7581,0.71755,0.78364,0.48905,1.68829,0.5913,0.02566,9e-05,0.00324022,0.00324022,0.00324022
33,606.677,1.67464,0.65216,0.02219,8e-05,0.77794,0.67048,0.76222,0.48199,1.6841,0.65349,0.0266,8e-05,0.0030741,0.0030741,0.0030741
34,623.818,1.65433,0.63744,0.02203,0.00016,0.75692,0.68325,0.75142,0.45729,1.71029,0.65553,0.02495,0.00028,0.00290797,0.00290797,0.00290797
35,640.704,1.69995,0.80765,0.02136,0.00018,0.70642,0.64223,0.70508,0.41915,1.76143,1.2727,0.02667,0.00042,0.00274185,0.00274185,0.00274185
36,657.634,1.6811,0.74406,0.02023,0.00021,0.77141,0.66039,0.76222,0.48434,1.62746,0.58523,0.02375,0.00023,0.00257573,0.00257573,0.00257573
37,674.569,1.67397,0.67673,0.0219,7e-05,0.77566,0.70918,0.78769,0.48793,1.66786,0.57889,0.02519,2e-05,0.00240961,0.00240961,0.00240961
38,691.388,1.67171,0.67839,0.02369,0.0001,0.74561,0.71621,0.78294,0.46619,1.7487,0.84208,0.02534,0.00021,0.00224349,0.00224349,0.00224349
39,708.273,1.6219,0.63069,0.02254,0.00023,0.81131,0.72562,0.81675,0.5165,1.63555,0.53029,0.0249,0.00029,0.00207736,0.00207736,0.00207736
40,725.543,1.66526,0.61351,0.02117,0.00012,0.81814,0.74512,0.82069,0.53203,1.5941,0.51325,0.0252,6e-05,0.00191124,0.00191124,0.00191124
41,742.751,1.62173,0.6006,0.02198,8e-05,0.765,0.75454,0.80392,0.50431,1.61772,0.57282,0.02469,8e-05,0.00174512,0.00174512,0.00174512
42,759.685,1.63192,0.5972,0.02397,7e-05,0.81986,0.74042,0.81941,0.52264,1.58924,0.53896,0.0239,4e-05,0.001579,0.001579,0.001579
43,777.357,1.62346,0.58347,0.02191,4e-05,0.80425,0.74849,0.82494,0.52536,1.59445,0.55095,0.02524,3e-05,0.00141288,0.00141288,0.00141288
44,794.351,1.61294,0.57556,0.02012,4e-05,0.81417,0.73364,0.81741,0.52241,1.60131,0.53898,0.02493,3e-05,0.00124675,0.00124675,0.00124675
45,814.628,1.55957,0.57294,0.02483,5e-05,0.81984,0.75285,0.82739,0.52804,1.6036,0.50951,0.02483,6e-05,0.00108063,0.00108063,0.00108063
46,831.048,1.48787,0.52868,0.02402,5e-05,0.80109,0.75295,0.82365,0.53096,1.58822,0.52466,0.02483,3e-05,0.00091451,0.00091451,0.00091451
47,847.607,1.51599,0.54391,0.02302,6e-05,0.78033,0.77202,0.82116,0.52309,1.60903,0.53442,0.02472,7e-05,0.000748388,0.000748388,0.000748388
48,864.013,1.51717,0.53592,0.02308,4e-05,0.80197,0.77071,0.83015,0.52734,1.60724,0.52943,0.02447,3e-05,0.000582266,0.000582266,0.000582266
49,880.399,1.51299,0.50425,0.02403,2e-05,0.81682,0.75454,0.82744,0.52835,1.61424,0.50813,0.02498,2e-05,0.000416144,0.000416144,0.000416144
50,896.743,1.52322,0.54039,0.02606,2e-05,0.81423,0.76933,0.83605,0.53748,1.57444,0.49626,0.02461,1e-05,0.000250022,0.000250022,0.000250022
