               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 168,            0.047874,            0.018836,                   0,             0.84793,             0.74483,              0.8156,              0.4105,            0.045348,            0.017099,                   0,             0.00499,             0.00499,             0.00499
                 169,            0.048278,             0.01955,                   0,             0.85914,             0.72846,             0.80143,              0.4077,            0.045085,            0.017748,                   0,             0.00496,             0.00496,             0.00496
                 170,            0.047057,            0.018534,                   0,             0.86409,             0.75094,             0.81179,             0.40614,            0.045574,            0.017399,                   0,             0.00493,             0.00493,             0.00493
                 171,             0.04806,            0.017783,                   0,             0.84509,             0.74915,             0.80932,             0.40566,            0.045329,            0.017875,                   0,              0.0049,              0.0049,              0.0049
                 172,            0.046989,            0.017314,                   0,              0.8556,             0.75084,              0.8126,             0.40467,            0.045335,             0.01747,                   0,             0.00487,             0.00487,             0.00487
                 173,            0.048329,            0.017993,                   0,             0.84953,             0.73657,             0.79675,             0.38857,             0.04616,             0.01813,                   0,             0.00484,             0.00484,             0.00484
                 174,            0.047346,            0.019314,                   0,             0.84044,             0.75281,             0.79808,             0.39037,            0.045936,            0.017681,                   0,             0.00481,             0.00481,             0.00481
                 175,            0.047202,            0.019384,                   0,             0.85316,             0.73283,             0.79863,             0.39397,            0.045239,            0.017521,                   0,             0.00478,             0.00478,             0.00478
                 176,            0.048685,            0.019893,                   0,             0.85905,             0.75156,             0.81663,             0.40313,            0.045044,            0.017199,                   0,             0.00475,             0.00475,             0.00475
                 177,            0.046473,            0.017749,                   0,             0.86245,             0.74782,             0.80966,             0.40412,            0.045481,            0.017618,                   0,             0.00472,             0.00472,             0.00472
                 178,            0.046896,            0.017502,                   0,             0.84118,              0.7578,             0.80944,             0.40395,            0.045567,            0.017832,                   0,             0.00469,             0.00469,             0.00469
                 179,            0.047521,            0.019297,                   0,             0.83092,             0.75463,             0.79915,             0.39551,             0.04582,            0.018004,                   0,             0.00466,             0.00466,             0.00466
                 180,            0.046767,            0.017199,                   0,             0.85714,             0.74282,             0.79952,             0.40148,            0.045521,            0.018027,                   0,             0.00463,             0.00463,             0.00463
                 181,            0.046174,            0.017824,                   0,             0.82159,             0.74453,             0.78964,             0.39422,            0.045305,            0.018065,                   0,              0.0046,              0.0046,              0.0046
                 182,            0.046313,            0.016773,                   0,             0.82642,             0.75531,             0.79872,             0.40323,            0.045044,            0.017524,                   0,             0.00457,             0.00457,             0.00457
                 183,            0.047836,            0.017619,                   0,             0.85729,             0.75374,              0.8173,             0.41132,            0.045397,            0.016969,                   0,             0.00454,             0.00454,             0.00454
                 184,            0.047372,            0.017052,                   0,             0.84303,             0.74762,             0.79646,             0.39456,            0.045509,            0.017444,                   0,             0.00451,             0.00451,             0.00451
                 185,            0.047092,            0.018521,                   0,             0.84319,             0.74906,             0.80142,             0.39841,            0.045297,            0.017989,                   0,             0.00448,             0.00448,             0.00448
                 186,            0.047172,            0.020635,                   0,             0.83638,             0.75905,              0.8201,             0.41472,            0.044707,            0.017364,                   0,             0.00445,             0.00445,             0.00445
                 187,            0.047578,             0.01963,                   0,             0.82178,             0.76529,             0.80647,             0.40424,            0.045286,            0.017503,                   0,             0.00442,             0.00442,             0.00442
                 188,            0.046225,             0.01694,                   0,             0.83534,             0.76001,             0.80335,             0.40349,            0.044982,            0.017607,                   0,             0.00439,             0.00439,             0.00439
                 189,            0.046653,            0.017726,                   0,             0.84881,             0.74648,             0.81828,             0.40116,            0.045327,            0.017399,                   0,             0.00436,             0.00436,             0.00436
                 190,            0.046389,            0.017883,                   0,             0.84786,             0.75968,             0.81572,             0.40562,            0.044947,            0.017016,                   0,             0.00433,             0.00433,             0.00433
                 191,            0.045936,            0.016638,                   0,             0.82967,             0.76217,             0.81143,             0.40518,            0.045473,            0.017168,                   0,              0.0043,              0.0043,              0.0043
                 192,            0.047326,            0.018464,                   0,             0.83749,             0.75343,             0.80026,             0.39977,            0.045273,            0.017589,                   0,             0.00427,             0.00427,             0.00427
                 193,            0.046983,            0.019692,                   0,             0.86095,             0.73821,             0.80244,             0.40247,            0.045097,            0.017836,                   0,             0.00424,             0.00424,             0.00424
                 194,            0.045494,            0.016335,                   0,             0.86619,             0.72285,             0.79918,             0.39992,            0.045567,            0.017916,                   0,             0.00421,             0.00421,             0.00421
                 195,            0.046392,            0.019106,                   0,             0.84715,             0.77496,              0.8214,             0.40542,            0.045135,            0.017087,                   0,             0.00418,             0.00418,             0.00418
                 196,            0.047043,            0.017507,                   0,             0.84763,             0.75843,             0.81433,             0.40736,            0.045218,            0.017403,                   0,             0.00415,             0.00415,             0.00415
                 197,             0.04613,            0.020489,                   0,             0.86426,             0.76705,             0.81575,             0.40378,            0.045005,            0.017404,                   0,             0.00412,             0.00412,             0.00412
                 198,             0.04711,            0.018074,                   0,              0.8393,             0.76966,             0.81542,             0.39953,            0.045245,            0.017614,                   0,             0.00409,             0.00409,             0.00409
                 199,            0.046028,            0.016843,                   0,             0.84991,             0.76092,             0.81492,             0.40605,            0.045393,            0.017379,                   0,             0.00406,             0.00406,             0.00406
                 200,            0.044109,            0.016902,                   0,             0.85567,              0.7578,             0.81812,             0.40732,            0.045007,            0.017605,                   0,             0.00403,             0.00403,             0.00403
                 201,            0.046868,            0.018004,                   0,             0.85611,             0.74719,             0.80511,             0.40321,            0.044871,            0.017604,                   0,               0.004,               0.004,               0.004
                 202,            0.045629,            0.017803,                   0,              0.8642,             0.75474,             0.82207,             0.40835,            0.044912,            0.017256,                   0,             0.00397,             0.00397,             0.00397
                 203,            0.046161,            0.018522,                   0,             0.85294,             0.75669,             0.81333,             0.40186,            0.045435,            0.017698,                   0,             0.00394,             0.00394,             0.00394
                 204,            0.047106,            0.018088,                   0,             0.86327,             0.75274,             0.80724,             0.39457,            0.045625,            0.017802,                   0,             0.00391,             0.00391,             0.00391
                 205,            0.045159,            0.016869,                   0,             0.86377,             0.75343,             0.81163,             0.40305,            0.045318,            0.018014,                   0,             0.00388,             0.00388,             0.00388
                 206,            0.046638,            0.017847,                   0,             0.85647,             0.74657,             0.80958,             0.39956,            0.044903,            0.017845,                   0,             0.00385,             0.00385,             0.00385
                 207,            0.045736,            0.019118,                   0,             0.85371,             0.75772,             0.81907,             0.40723,            0.044873,            0.017425,                   0,             0.00382,             0.00382,             0.00382
                 208,            0.047125,            0.019349,                   0,             0.84725,             0.74844,              0.8099,             0.40807,            0.044667,            0.017539,                   0,             0.00379,             0.00379,             0.00379
                 209,            0.046394,            0.016755,                   0,             0.85652,             0.76018,             0.81597,             0.40359,            0.044983,            0.017479,                   0,             0.00376,             0.00376,             0.00376
                 210,            0.045119,            0.015312,                   0,             0.85776,             0.76155,             0.81815,             0.40452,            0.044701,            0.017474,                   0,             0.00373,             0.00373,             0.00373
                 211,            0.045178,            0.017951,                   0,             0.84703,             0.77081,              0.8125,             0.39998,            0.044789,            0.017547,                   0,              0.0037,              0.0037,              0.0037
                 212,            0.046158,            0.017683,                   0,             0.84924,             0.75718,             0.80754,             0.39381,            0.045099,            0.017761,                   0,             0.00367,             0.00367,             0.00367
                 213,            0.046121,            0.016298,                   0,             0.85485,              0.7578,              0.8142,             0.40247,            0.044976,            0.017467,                   0,             0.00364,             0.00364,             0.00364
                 214,             0.04651,            0.017922,                   0,             0.85321,             0.75829,             0.80843,             0.40549,            0.045005,            0.017668,                   0,             0.00361,             0.00361,             0.00361
                 215,             0.04558,            0.017585,                   0,             0.85246,             0.74782,             0.80722,             0.40355,            0.044745,            0.017807,                   0,             0.00358,             0.00358,             0.00358
                 216,            0.045492,            0.016811,                   0,             0.83882,              0.7602,             0.81164,             0.40225,            0.044919,            0.017639,                   0,             0.00355,             0.00355,             0.00355
                 217,            0.045213,            0.016334,                   0,              0.8564,             0.75343,             0.81566,             0.40198,            0.045195,            0.017453,                   0,             0.00352,             0.00352,             0.00352
                 218,            0.045571,             0.01791,                   0,             0.85747,             0.73533,             0.79778,             0.39837,            0.045222,            0.017863,                   0,             0.00349,             0.00349,             0.00349
                 219,            0.045629,            0.020094,                   0,             0.84775,             0.74844,             0.80424,             0.40057,            0.045251,            0.017653,                   0,             0.00346,             0.00346,             0.00346
                 220,             0.04519,            0.017367,                   0,             0.85727,             0.74609,              0.8147,             0.40599,            0.045386,            0.017709,                   0,             0.00343,             0.00343,             0.00343
                 221,            0.045853,            0.017013,                   0,             0.85317,             0.75806,             0.81751,             0.40301,            0.045105,             0.01751,                   0,              0.0034,              0.0034,              0.0034
                 222,            0.045383,            0.017292,                   0,             0.84322,             0.75968,              0.8111,             0.40739,            0.044956,            0.017661,                   0,             0.00337,             0.00337,             0.00337
                 223,            0.044924,            0.016523,                   0,              0.8512,              0.7606,             0.81829,             0.40674,            0.045247,            0.017611,                   0,             0.00334,             0.00334,             0.00334
                 224,            0.045656,            0.018177,                   0,             0.86805,             0.75468,              0.8082,             0.40271,            0.045145,            0.017621,                   0,             0.00331,             0.00331,             0.00331
                 225,            0.044137,            0.017853,                   0,               0.862,             0.75343,             0.81039,             0.40168,            0.045103,            0.017616,                   0,             0.00328,             0.00328,             0.00328
                 226,            0.044706,             0.01569,                   0,             0.86812,             0.74719,             0.81754,             0.40965,            0.044948,             0.01756,                   0,             0.00325,             0.00325,             0.00325
                 227,            0.044716,            0.016131,                   0,             0.86169,             0.75834,             0.81665,             0.40766,            0.045018,            0.017549,                   0,             0.00322,             0.00322,             0.00322
                 228,            0.045535,            0.017724,                   0,             0.86175,             0.74314,             0.80477,             0.40095,            0.044977,            0.017729,                   0,             0.00319,             0.00319,             0.00319
                 229,            0.045589,            0.017384,                   0,             0.85996,             0.74782,             0.80756,             0.40376,             0.04502,            0.017899,                   0,             0.00316,             0.00316,             0.00316
                 230,            0.045057,            0.016368,                   0,             0.85289,             0.75843,             0.80733,             0.40134,            0.045205,            0.017616,                   0,             0.00313,             0.00313,             0.00313
                 231,            0.045802,            0.017802,                   0,             0.84785,              0.7578,             0.80805,             0.40143,            0.045126,            0.017459,                   0,              0.0031,              0.0031,              0.0031
                 232,            0.044055,             0.01766,                   0,             0.85247,             0.77216,             0.81503,             0.40223,            0.044957,            0.017615,                   0,             0.00307,             0.00307,             0.00307
                 233,            0.045238,            0.016698,                   0,             0.83945,             0.75531,             0.79768,             0.40179,            0.045222,            0.017892,                   0,             0.00304,             0.00304,             0.00304
                 234,            0.045042,            0.016927,                   0,             0.84655,             0.73908,             0.79836,             0.38859,            0.045333,            0.018031,                   0,             0.00301,             0.00301,             0.00301
                 235,            0.042841,            0.013951,                   0,             0.83193,             0.75702,             0.81028,             0.39267,            0.045096,            0.017566,                   0,             0.00298,             0.00298,             0.00298
                 236,            0.045212,            0.017745,                   0,             0.83809,             0.76255,             0.81498,             0.40459,            0.044776,            0.017557,                   0,             0.00295,             0.00295,             0.00295
                 237,            0.043579,            0.016696,                   0,             0.83825,             0.76342,             0.80991,             0.40042,            0.044923,            0.017691,                   0,             0.00292,             0.00292,             0.00292
                 238,            0.045159,            0.016939,                   0,             0.84021,             0.75843,             0.81329,             0.40372,            0.044897,            0.017679,                   0,             0.00289,             0.00289,             0.00289
                 239,            0.045145,            0.017403,                   0,             0.84277,             0.76342,             0.80567,             0.40602,            0.045136,            0.017644,                   0,             0.00286,             0.00286,             0.00286
                 240,            0.044515,            0.016462,                   0,             0.85277,             0.75281,              0.8036,             0.40416,            0.044898,            0.017795,                   0,             0.00283,             0.00283,             0.00283
                 241,            0.044919,            0.018796,                   0,             0.86515,             0.76092,             0.81687,             0.40585,            0.045021,            0.017731,                   0,              0.0028,              0.0028,              0.0028
                 242,            0.044912,            0.017077,                   0,             0.85622,             0.75831,             0.80558,             0.40442,             0.04478,            0.018202,                   0,             0.00277,             0.00277,             0.00277
                 243,            0.045457,            0.019252,                   0,             0.84209,             0.76467,             0.80579,             0.39993,            0.044812,            0.017672,                   0,             0.00274,             0.00274,             0.00274
                 244,            0.043958,             0.01619,                   0,             0.84376,             0.75905,             0.80934,             0.40736,            0.045026,            0.017636,                   0,             0.00271,             0.00271,             0.00271
                 245,            0.043454,             0.01704,                   0,             0.85429,              0.7578,             0.81282,             0.40598,            0.044796,            0.017423,                   0,             0.00268,             0.00268,             0.00268
                 246,             0.04353,            0.018194,                   0,             0.85236,             0.75406,             0.81466,             0.40466,            0.044901,            0.017655,                   0,             0.00265,             0.00265,             0.00265
                 247,            0.044349,            0.015683,                   0,             0.84815,             0.75531,             0.80999,              0.4136,            0.044885,            0.017832,                   0,             0.00262,             0.00262,             0.00262
                 248,            0.044174,            0.017309,                   0,             0.83518,             0.75595,              0.7997,             0.40317,            0.045195,            0.018236,                   0,             0.00259,             0.00259,             0.00259
                 249,            0.043129,            0.016766,                   0,             0.83409,             0.76259,              0.8105,             0.40503,            0.045083,            0.017626,                   0,             0.00256,             0.00256,             0.00256
                 250,            0.043828,            0.017523,                   0,             0.84652,             0.76092,             0.81373,             0.41323,            0.044892,            0.017599,                   0,             0.00253,             0.00253,             0.00253
                 251,            0.044186,            0.016647,                   0,             0.85332,             0.75094,             0.81033,              0.4085,            0.044941,            0.017679,                   0,              0.0025,              0.0025,              0.0025
                 252,             0.04358,            0.016984,                   0,             0.85209,             0.74441,             0.81202,             0.41036,            0.044983,            0.017653,                   0,             0.00247,             0.00247,             0.00247
                 253,             0.04403,            0.017774,                   0,              0.8329,             0.76229,              0.8063,             0.40987,            0.044724,            0.017964,                   0,             0.00244,             0.00244,             0.00244
                 254,            0.044092,            0.018417,                   0,             0.84172,             0.75905,             0.81176,             0.40663,            0.044724,            0.017629,                   0,             0.00241,             0.00241,             0.00241
                 255,            0.045139,            0.016983,                   0,             0.84591,              0.7642,             0.81596,             0.40627,            0.044477,            0.017717,                   0,             0.00238,             0.00238,             0.00238
                 256,            0.042265,            0.017204,                   0,              0.8405,             0.76972,             0.81128,             0.40532,            0.044736,              0.0175,                   0,             0.00235,             0.00235,             0.00235
                 257,            0.043892,            0.018604,                   0,             0.85644,             0.75598,             0.80444,             0.40169,            0.044723,            0.017847,                   0,             0.00232,             0.00232,             0.00232
                 258,            0.044218,            0.017664,                   0,              0.8552,             0.75579,             0.80491,              0.4021,            0.044728,            0.017754,                   0,             0.00229,             0.00229,             0.00229
                 259,            0.044847,            0.018168,                   0,             0.86009,             0.75593,             0.80804,              0.4038,            0.044977,            0.017806,                   0,             0.00226,             0.00226,             0.00226
                 260,            0.043985,            0.016595,                   0,             0.87215,             0.74948,              0.8163,             0.40956,            0.045057,            0.017778,                   0,             0.00223,             0.00223,             0.00223
                 261,            0.043979,            0.016524,                   0,              0.8542,             0.77163,             0.81573,             0.41045,            0.045074,              0.0176,                   0,              0.0022,              0.0022,              0.0022
                 262,            0.044106,            0.017132,                   0,             0.83994,             0.76648,             0.81209,             0.40991,            0.045388,             0.01762,                   0,             0.00217,             0.00217,             0.00217
                 263,            0.044081,            0.018371,                   0,             0.84121,             0.76387,             0.81543,              0.4136,            0.045152,            0.017598,                   0,             0.00214,             0.00214,             0.00214
                 264,            0.043453,            0.018755,                   0,             0.85022,             0.75121,             0.80938,             0.40523,            0.045087,            0.017755,                   0,             0.00211,             0.00211,             0.00211
                 265,            0.043406,             0.01789,                   0,             0.84131,             0.75281,              0.8021,             0.39877,            0.045064,            0.017991,                   0,             0.00208,             0.00208,             0.00208
                 266,            0.043398,            0.016448,                   0,              0.8543,             0.75281,             0.80479,             0.40314,            0.045009,            0.018254,                   0,             0.00205,             0.00205,             0.00205
                 267,             0.04248,            0.016834,                   0,             0.84884,              0.7578,             0.81047,             0.40566,            0.044988,             0.01813,                   0,             0.00202,             0.00202,             0.00202
                 268,            0.042455,            0.016403,                   0,             0.86936,             0.73408,             0.80718,             0.40757,            0.044922,             0.01824,                   0,             0.00199,             0.00199,             0.00199
                 269,            0.042707,            0.016877,                   0,             0.85834,              0.7422,             0.80559,             0.40713,             0.04497,            0.018073,                   0,             0.00196,             0.00196,             0.00196
                 270,            0.043281,            0.016206,                   0,             0.86813,             0.74792,             0.80774,             0.40758,            0.045071,            0.018155,                   0,             0.00193,             0.00193,             0.00193
                 271,            0.042234,             0.01615,                   0,             0.86223,             0.75399,             0.81361,             0.41168,            0.045055,            0.017891,                   0,              0.0019,              0.0019,              0.0019
                 272,            0.042137,            0.015829,                   0,             0.85142,              0.7655,             0.81768,             0.41019,            0.044836,             0.01795,                   0,             0.00187,             0.00187,             0.00187
                 273,            0.043554,            0.014087,                   0,              0.8424,             0.75738,             0.80945,             0.39979,            0.045036,             0.01806,                   0,             0.00184,             0.00184,             0.00184
                 274,            0.042808,            0.017473,                   0,             0.83656,             0.75531,             0.80231,             0.40217,            0.045139,            0.018047,                   0,             0.00181,             0.00181,             0.00181
                 275,            0.041674,            0.015586,                   0,             0.84378,             0.75859,             0.80624,             0.40512,            0.045152,            0.018052,                   0,             0.00178,             0.00178,             0.00178
                 276,            0.041766,            0.016402,                   0,             0.84725,             0.75718,             0.80764,             0.40158,            0.045335,            0.018066,                   0,             0.00175,             0.00175,             0.00175
                 277,            0.044194,            0.016992,                   0,             0.84202,             0.75524,             0.80707,             0.39867,            0.045288,            0.017815,                   0,             0.00172,             0.00172,             0.00172
                 278,            0.043619,            0.017241,                   0,             0.84983,             0.75243,             0.81095,             0.40649,            0.045106,            0.017752,                   0,             0.00169,             0.00169,             0.00169
                 279,            0.042371,            0.015314,                   0,               0.854,             0.77042,             0.81657,             0.40778,            0.045034,            0.017519,                   0,             0.00166,             0.00166,             0.00166
                 280,            0.041038,            0.016377,                   0,             0.85042,             0.77719,             0.81804,             0.40875,            0.044792,            0.017485,                   0,             0.00163,             0.00163,             0.00163
                 281,            0.043392,            0.017112,                   0,             0.86353,              0.7603,             0.81235,             0.40747,            0.044981,            0.017899,                   0,              0.0016,              0.0016,              0.0016
                 282,            0.042759,            0.017393,                   0,              0.8551,             0.76404,             0.81065,             0.40448,            0.044964,            0.017788,                   0,             0.00157,             0.00157,             0.00157
                 283,            0.042755,            0.017677,                   0,             0.85657,             0.76092,             0.81243,             0.40801,            0.044876,            0.017601,                   0,             0.00154,             0.00154,             0.00154
                 284,            0.041958,            0.016548,                   0,             0.85738,             0.75843,             0.80833,             0.40764,            0.044617,             0.01776,                   0,             0.00151,             0.00151,             0.00151
                 285,            0.043448,             0.01642,                   0,             0.85553,             0.75905,             0.81074,             0.40818,            0.044566,            0.017794,                   0,             0.00148,             0.00148,             0.00148
                 286,            0.042083,            0.015365,                   0,             0.85085,             0.76561,             0.81538,             0.40667,            0.044832,            0.017662,                   0,             0.00145,             0.00145,             0.00145
