epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
46,2098.01,0.97776,0.53824,0.01598,1e-05,0.71492,0.51382,0.62103,0.39409,1.52362,2.09159,0.01672,0.00027,5.82435e-05,5.82435e-05,5.82435e-05
47,2149.51,0.96244,0.53824,0.01552,1e-05,0.73474,0.51692,0.62261,0.39672,1.51111,2.16438,0.01652,0.00025,5.6704e-05,5.6704e-05,5.6704e-05
48,2201.09,0.96268,0.60739,0.01839,1e-05,0.74518,0.50188,0.62446,0.39691,1.51794,2.21407,0.01685,0.00029,5.51584e-05,5.51584e-05,5.51584e-05
49,2253.24,0.981,0.57867,0.01499,1e-05,0.74844,0.50892,0.63311,0.40425,1.52014,2.16972,0.0168,0.00025,5.36081e-05,5.36081e-05,5.36081e-05
50,2304.41,0.99607,0.57523,0.01696,1e-05,0.72537,0.50752,0.62063,0.39668,1.53209,2.221,0.01667,0.00017,5.20548e-05,5.20548e-05,5.20548e-05
51,2355.99,0.9418,0.5646,0.01914,1e-05,0.73451,0.47932,0.60712,0.38931,1.52448,2.3369,0.01689,0.00035,5.05e-05,5.05e-05,5.05e-05
52,2406.94,0.97245,0.5483,0.0163,1e-05,0.75254,0.46805,0.59766,0.38304,1.51383,2.42599,0.01684,0.00032,4.89452e-05,4.89452e-05,4.89452e-05
53,2458.3,0.97782,0.56536,0.0174,1e-05,0.71189,0.47556,0.59537,0.38045,1.5307,2.42201,0.0167,0.00023,4.73919e-05,4.73919e-05,4.73919e-05
54,2509.02,0.9784,0.5696,0.01839,1e-05,0.73183,0.46805,0.60061,0.38664,1.51435,2.35674,0.01659,0.00025,4.58416e-05,4.58416e-05,4.58416e-05
55,2559.8,0.98621,0.5664,0.01746,1e-05,0.71102,0.50564,0.61636,0.39302,1.52468,2.19485,0.0168,0.00031,4.4296e-05,4.4296e-05,4.4296e-05
56,2611.1,0.94963,0.54384,0.01623,1e-05,0.69703,0.51504,0.62574,0.39764,1.54339,2.11923,0.01684,0.00028,4.27565e-05,4.27565e-05,4.27565e-05
57,2663.28,0.97561,0.53659,0.01564,1e-05,0.72196,0.50752,0.6256,0.39926,1.52719,2.16461,0.01662,0.00018,4.12246e-05,4.12246e-05,4.12246e-05
58,2714.52,0.99083,0.56344,0.01768,1e-05,0.73615,0.4906,0.62007,0.39611,1.53548,2.22005,0.01657,0.00016,3.97019e-05,3.97019e-05,3.97019e-05
59,2766.19,0.97139,0.54572,0.01698,1e-05,0.71884,0.50564,0.62542,0.39919,1.53006,2.15664,0.01685,0.00026,3.81899e-05,3.81899e-05,3.81899e-05
60,2817.46,0.97686,0.56324,0.01546,1e-05,0.70333,0.51504,0.62714,0.40205,1.49759,2.16813,0.01682,0.00024,3.66899e-05,3.66899e-05,3.66899e-05
61,2869.33,0.96555,0.5424,0.01679,1e-05,0.72031,0.5,0.61822,0.39392,1.51744,2.16899,0.01703,0.00024,3.52037e-05,3.52037e-05,3.52037e-05
62,2920.55,0.94777,0.5359,0.01657,1e-05,0.7339,0.48214,0.61301,0.39115,1.51032,2.22466,0.01668,0.00024,3.37325e-05,3.37325e-05,3.37325e-05
63,2971.69,1.00769,0.60167,0.01492,1e-05,0.72397,0.48496,0.61209,0.39263,1.52776,2.24928,0.01647,0.00018,3.22778e-05,3.22778e-05,3.22778e-05
64,3022.09,0.95429,0.52813,0.01712,1e-05,0.73633,0.4906,0.61216,0.39199,1.52987,2.21538,0.01633,0.00017,3.08412e-05,3.08412e-05,3.08412e-05
65,3073.59,0.96372,0.60459,0.0152,1e-05,0.70838,0.5094,0.62186,0.39712,1.52295,2.15013,0.01627,0.00021,2.94239e-05,2.94239e-05,2.94239e-05
66,3125.54,0.95711,0.565,0.01865,1e-05,0.71748,0.52068,0.62585,0.39528,1.53254,2.12849,0.0164,0.00012,2.80275e-05,2.80275e-05,2.80275e-05
67,3177.53,0.97062,0.54242,0.01662,1e-05,0.71555,0.52632,0.6283,0.3981,1.52159,2.10842,0.01628,0.0002,2.66532e-05,2.66532e-05,2.66532e-05
68,3229.53,0.95484,0.52811,0.01632,1e-05,0.70646,0.51128,0.61757,0.39269,1.52135,2.22252,0.01642,0.00019,2.53024e-05,2.53024e-05,2.53024e-05
69,3280.97,0.97186,0.55498,0.01766,1e-05,0.71699,0.50001,0.61854,0.39319,1.532,2.23446,0.01641,0.00022,2.39766e-05,2.39766e-05,2.39766e-05
70,3332.82,0.96185,0.53133,0.01856,1e-05,0.72004,0.5,0.61208,0.38965,1.52119,2.252,0.01626,0.00016,2.26769e-05,2.26769e-05,2.26769e-05
71,3383.89,0.96615,0.55878,0.01769,1e-05,0.7276,0.50208,0.62119,0.39382,1.51553,2.21657,0.01618,0.00015,2.14046e-05,2.14046e-05,2.14046e-05
72,3435.24,0.99342,0.57486,0.01644,1e-05,0.74402,0.48308,0.60991,0.38837,1.49897,2.25515,0.01623,0.00014,2.01611e-05,2.01611e-05,2.01611e-05
73,3487.1,0.95043,0.56801,0.0153,1e-05,0.69704,0.5282,0.62348,0.39379,1.51004,2.14529,0.01634,0.00011,1.89475e-05,1.89475e-05,1.89475e-05
74,3539.23,0.96041,0.52488,0.01594,1e-05,0.72274,0.50188,0.61904,0.39154,1.51479,2.19838,0.01612,0.00013,1.77651e-05,1.77651e-05,1.77651e-05
75,3590.92,0.95297,0.54341,0.01745,1e-05,0.7024,0.50577,0.61267,0.38806,1.52239,2.22779,0.01639,0.00013,1.66149e-05,1.66149e-05,1.66149e-05
76,3642.61,0.93541,0.53145,0.01778,1e-05,0.71925,0.50564,0.61033,0.388,1.52917,2.24671,0.0164,0.00016,1.54982e-05,1.54982e-05,1.54982e-05
77,3694.32,0.95558,0.57126,0.01627,1e-05,0.7204,0.5094,0.61271,0.38583,1.53414,2.19955,0.01639,0.00015,1.44161e-05,1.44161e-05,1.44161e-05
78,3745.86,0.9404,0.53858,0.01644,1e-05,0.72264,0.50445,0.62338,0.39234,1.51911,2.18443,0.01608,0.00012,1.33695e-05,1.33695e-05,1.33695e-05
79,3797.45,0.95691,0.5602,0.01597,1e-05,0.73154,0.50197,0.60766,0.38504,1.51331,2.21475,0.01621,0.00013,1.23596e-05,1.23596e-05,1.23596e-05
80,3849.71,0.96978,0.53542,0.01678,1e-05,0.739,0.49436,0.61293,0.38854,1.52827,2.22318,0.01626,0.00015,1.13873e-05,1.13873e-05,1.13873e-05
81,3902.21,0.97764,0.5329,0.01753,1e-05,0.69845,0.5094,0.61596,0.39011,1.53708,2.18983,0.01632,0.00016,1.04537e-05,1.04537e-05,1.04537e-05
82,3953.95,0.95369,0.55795,0.01586,1e-05,0.74402,0.49436,0.61597,0.39134,1.49822,2.22034,0.01631,0.00013,9.55951e-06,9.55951e-06,9.55951e-06
83,4006.06,0.97849,0.59124,0.01688,1e-05,0.70689,0.50188,0.61413,0.38946,1.53225,2.20491,0.01633,0.00018,8.70577e-06,8.70577e-06,8.70577e-06
84,4057.8,0.95172,0.53272,0.01587,1e-05,0.70889,0.50752,0.6118,0.38622,1.52182,2.19819,0.0163,0.00014,7.89327e-06,7.89327e-06,7.89327e-06
85,4110.02,0.9163,0.49632,0.01828,1e-05,0.69908,0.5094,0.61865,0.39041,1.52682,2.18008,0.01627,0.00015,7.12282e-06,7.12282e-06,7.12282e-06
86,4161.49,0.92237,0.51055,0.0165,1e-05,0.71541,0.5056,0.61561,0.38777,1.52869,2.21675,0.0164,0.00014,6.39518e-06,6.39518e-06,6.39518e-06
87,4213.48,0.93461,0.50735,0.01655,1e-05,0.70393,0.51396,0.61735,0.38994,1.51245,2.18286,0.01605,0.00014,5.71106e-06,5.71106e-06,5.71106e-06
88,4265.15,0.96405,0.56157,0.01687,1e-05,0.70685,0.50752,0.61711,0.38995,1.52975,2.13515,0.0163,0.00016,5.07115e-06,5.07115e-06,5.07115e-06
89,4317.4,0.99493,0.57284,0.01729,1e-05,0.72809,0.50752,0.61635,0.39169,1.50324,2.21698,0.01654,0.00015,4.47606e-06,4.47606e-06,4.47606e-06
90,4369.21,0.92497,0.52584,0.018,1e-05,0.71217,0.50564,0.61334,0.38687,1.51728,2.23095,0.01632,0.00014,3.9264e-06,3.9264e-06,3.9264e-06
91,4421.52,0.90864,0.49023,0.01692,1e-05,0.70607,0.53383,0.62671,0.39158,1.53619,2.16062,0.0163,9e-05,3.4227e-06,3.4227e-06,3.4227e-06
92,4473.01,0.85635,0.44706,0.0184,1e-05,0.71446,0.53616,0.63294,0.3916,1.52549,2.13178,0.01637,9e-05,2.96546e-06,2.96546e-06,2.96546e-06
93,4524.43,0.89457,0.49103,0.01905,1e-05,0.7026,0.5329,0.62185,0.3907,1.52631,2.16673,0.01622,0.0001,2.55513e-06,2.55513e-06,2.55513e-06
94,4575.88,0.8941,0.48229,0.01842,1e-05,0.71448,0.53623,0.63266,0.39375,1.52702,2.14552,0.0163,9e-05,2.19212e-06,2.19212e-06,2.19212e-06
95,4627.4,0.90865,0.46856,0.02057,1e-05,0.7064,0.52913,0.62554,0.39124,1.52305,2.15132,0.01621,0.0001,1.87678e-06,1.87678e-06,1.87678e-06
96,4678.87,0.89414,0.4775,0.01972,0,0.70454,0.53786,0.63229,0.39123,1.54108,2.11083,0.01636,9e-05,1.60943e-06,1.60943e-06,1.60943e-06
97,4730.04,0.91714,0.51021,0.02037,1e-05,0.70209,0.54045,0.63417,0.39636,1.52402,2.12173,0.01628,0.0001,1.39032e-06,1.39032e-06,1.39032e-06
98,4781.52,0.88718,0.50053,0.0191,1e-05,0.70412,0.53383,0.62917,0.39315,1.53289,2.15139,0.0163,0.0001,1.21968e-06,1.21968e-06,1.21968e-06
99,4832.76,0.91742,0.46166,0.01881,1e-05,0.72095,0.53421,0.63275,0.39192,1.53067,2.16431,0.01627,9e-05,1.09768e-06,1.09768e-06,1.09768e-06
100,4884.24,0.89279,0.47877,0.01775,1e-05,0.72716,0.51316,0.62434,0.38892,1.52042,2.25222,0.01622,9e-05,1.02443e-06,1.02443e-06,1.02443e-06
