epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,684.037,1.8166,0.85409,0.01667,0.00162,0.8026,0.75319,0.83306,0.52737,1.81888,0.64096,0.01862,7e-05,0.00197911,0.00197911,0.00197911
38,701.316,1.74369,0.7031,0.01695,0.00148,0.78878,0.76732,0.82341,0.52743,1.8078,0.72435,0.01885,6e-05,0.00184297,0.00184297,0.00184297
39,718.643,1.7646,0.6514,0.0158,0.00169,0.83439,0.74204,0.83161,0.53553,1.79839,0.64118,0.01794,0.0001,0.00170683,0.00170683,0.00170683
40,736.112,1.70719,0.63174,0.0178,0.00164,0.80634,0.77281,0.83828,0.53773,1.79344,0.62184,0.01838,0.00023,0.0015707,0.0015707,0.0015707
41,753.313,1.70207,0.63169,0.01706,0.00168,0.80171,0.77135,0.84101,0.5356,1.82825,0.60979,0.01905,0.00028,0.00143456,0.00143456,0.00143456
42,770.721,1.72434,0.61704,0.01752,0.00171,0.80062,0.7774,0.83655,0.53129,1.80098,0.70831,0.01884,3e-05,0.00129843,0.00129843,0.00129843
43,787.722,1.76097,0.67571,0.01712,0.0015,0.83309,0.76732,0.84645,0.54607,1.78047,0.59809,0.01874,3e-05,0.00116229,0.00116229,0.00116229
44,808.331,1.66669,0.62933,0.01815,0.00094,0.83575,0.77675,0.85845,0.55846,1.76898,0.55302,0.01834,5e-05,0.00102615,0.00102615,0.00102615
45,825.312,1.69916,0.62802,0.01902,0.00109,0.82914,0.78413,0.85922,0.55212,1.78432,0.59532,0.01875,0.00016,0.000890019,0.000890019,0.000890019
46,842.115,1.61717,0.57739,0.01935,0.00092,0.81923,0.79153,0.85744,0.55345,1.77459,0.57121,0.01884,0.00016,0.000753883,0.000753883,0.000753883
47,858.714,1.61746,0.59076,0.01698,0.00102,0.8278,0.78884,0.85766,0.55387,1.77442,0.58596,0.0187,4e-05,0.000617747,0.000617747,0.000617747
48,875.14,1.64635,0.56237,0.01768,0.00113,0.82776,0.79181,0.85823,0.5552,1.75724,0.58085,0.0189,4e-05,0.000481611,0.000481611,0.000481611
49,891.739,1.61644,0.56166,0.01854,0.00091,0.82898,0.78886,0.85769,0.55566,1.74343,0.5832,0.01864,6e-05,0.000345475,0.000345475,0.000345475
50,908.32,1.65145,0.58924,0.0191,0.00106,0.82699,0.79556,0.85531,0.55274,1.74424,0.59594,0.01851,3e-05,0.000209339,0.000209339,0.000209339
