epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,676.595,1.34827,1.10666,0.01591,0.00028,0.82497,0.71083,0.81227,0.50051,1.35388,0.95967,0.01676,2e-05,0.00242479,0.00242479,0.00242479
38,693.864,1.35806,1.11789,0.01726,0.00023,0.80036,0.72428,0.81492,0.50469,1.33252,0.92077,0.01735,2e-05,0.0022627,0.0022627,0.0022627
39,711.503,1.38072,1.08629,0.01482,0.00022,0.79758,0.73033,0.81772,0.50035,1.32589,1.01104,0.01605,3e-05,0.00210061,0.00210061,0.00210061
40,728.322,1.35191,1.06552,0.01446,0.00032,0.8474,0.72449,0.82646,0.52171,1.30594,0.84253,0.0175,0.00014,0.00193852,0.00193852,0.00193852
41,746.368,1.33862,1.04228,0.01383,0.00031,0.79699,0.73235,0.81095,0.4986,1.32721,1.22965,0.01682,6e-05,0.00177643,0.00177643,0.00177643
42,763.35,1.35519,1.03675,0.01586,0.00029,0.80049,0.73974,0.82377,0.51411,1.32947,0.84013,0.01677,1e-05,0.00161434,0.00161434,0.00161434
43,780.741,1.37932,1.10598,0.01517,0.0002,0.79802,0.73504,0.81605,0.50797,1.31706,1.00505,0.01703,2e-05,0.00145225,0.00145225,0.00145225
44,801.078,1.31689,1.14572,0.01667,0.00013,0.81028,0.72091,0.81167,0.50286,1.34862,0.89008,0.01755,3e-05,0.00129016,0.00129016,0.00129016
45,817.923,1.30452,1.06105,0.0178,0.00016,0.82722,0.74377,0.83532,0.53272,1.29334,0.80947,0.01676,4e-05,0.00112807,0.00112807,0.00112807
46,834.827,1.24339,0.93814,0.01691,0.00015,0.79003,0.76732,0.8292,0.52447,1.30527,0.92574,0.017,4e-05,0.000965982,0.000965982,0.000965982
47,851.423,1.24056,0.97944,0.01563,0.00014,0.76738,0.75454,0.81781,0.51041,1.32796,0.87436,0.01734,5e-05,0.000803893,0.000803893,0.000803893
48,868.258,1.2627,0.90244,0.01622,0.0002,0.80041,0.74433,0.82558,0.52472,1.31162,0.83718,0.01707,3e-05,0.000641804,0.000641804,0.000641804
49,884.782,1.20699,0.89323,0.0169,0.00014,0.81041,0.74781,0.83079,0.52898,1.30317,0.83304,0.01692,2e-05,0.000479714,0.000479714,0.000479714
50,901.444,1.24702,0.89509,0.01764,0.00016,0.79796,0.75588,0.83399,0.52709,1.29001,0.87037,0.01682,1e-05,0.000317625,0.000317625,0.000317625
