epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
37,554.404,1.28363,1.00142,0.01814,0.00021,0.78865,0.68421,0.78244,0.46626,1.43181,1.25146,0.01609,0.00021,0.0017624,0.0017624,0.0017624
38,568.33,1.29815,1.04815,0.01796,0.00027,0.78304,0.69196,0.76933,0.46364,1.46324,1.30255,0.01551,0.00058,0.0017558,0.0017558,0.0017558
39,582.182,1.27878,0.95268,0.01789,0.00035,0.76146,0.68233,0.77928,0.48205,1.42645,1.24107,0.01656,0.00019,0.0017492,0.0017492,0.0017492
40,596.255,1.25689,0.97249,0.01847,0.00032,0.76848,0.71617,0.78209,0.47359,1.42806,1.22285,0.0163,0.0006,0.0017426,0.0017426,0.0017426
41,610.077,1.26104,0.95716,0.01598,0.00038,0.7389,0.70301,0.76491,0.46055,1.52024,1.31552,0.01544,0.0003,0.001736,0.001736,0.001736
42,623.945,1.26326,1.01677,0.01598,0.00045,0.76486,0.7406,0.79721,0.47542,1.49061,1.11236,0.01559,0.00051,0.0017294,0.0017294,0.0017294
43,637.746,1.24458,0.94641,0.01839,0.00022,0.78649,0.69241,0.77909,0.48412,1.43976,1.19422,0.01654,0.00011,0.0017228,0.0017228,0.0017228
44,651.804,1.22601,0.90393,0.01756,9e-05,0.7611,0.74257,0.7985,0.48028,1.46198,1.21371,0.0162,0.00015,0.0017162,0.0017162,0.0017162
45,665.698,1.35521,1.00308,0.01756,0.00022,0.72882,0.65038,0.73568,0.44088,1.48208,1.37139,0.0165,0.00038,0.0017096,0.0017096,0.0017096
46,679.485,1.22098,0.9228,0.01772,0.00016,0.76048,0.69229,0.76458,0.46154,1.43326,1.31278,0.01528,0.00013,0.001703,0.001703,0.001703
47,693.305,1.26753,0.97017,0.01759,0.00049,0.7847,0.68233,0.7606,0.45618,1.42429,1.27843,0.01574,0.00077,0.0016964,0.0016964,0.0016964
48,707.226,1.25581,0.9366,0.01856,0.0003,0.78313,0.68985,0.76153,0.45455,1.46076,1.26963,0.01497,0.00023,0.0016898,0.0016898,0.0016898
49,721.035,1.2074,0.9248,0.01747,0.00021,0.79788,0.71978,0.78769,0.48273,1.44483,1.21681,0.01577,0.00011,0.0016832,0.0016832,0.0016832
50,734.845,1.24363,0.88918,0.0183,0.00016,0.77673,0.6997,0.77627,0.46905,1.48322,1.27304,0.01662,0.00026,0.0016766,0.0016766,0.0016766
51,748.553,1.23723,0.8682,0.01805,0.00018,0.83283,0.72109,0.82138,0.5079,1.4498,1.08444,0.01575,0.00017,0.00167,0.00167,0.00167
52,762.644,1.2544,0.8832,0.01735,0.00014,0.81582,0.70772,0.80089,0.48682,1.46902,1.17337,0.01615,0.00011,0.0016634,0.0016634,0.0016634
53,776.417,1.23704,0.9396,0.0152,0.00012,0.79571,0.65226,0.75504,0.46625,1.46333,1.25967,0.01625,0.00012,0.0016568,0.0016568,0.0016568
54,790.208,1.22651,0.87246,0.01804,0.00011,0.79398,0.68985,0.78603,0.48566,1.42655,1.23446,0.01581,9e-05,0.0016502,0.0016502,0.0016502
55,803.93,1.20932,0.94041,0.01791,0.00011,0.79857,0.70489,0.77643,0.48127,1.43792,1.19308,0.01568,0.00012,0.0016436,0.0016436,0.0016436
56,817.778,1.24125,0.95349,0.01757,6e-05,0.76654,0.7406,0.77493,0.46292,1.49268,1.2655,0.01664,8e-05,0.001637,0.001637,0.001637
57,831.611,1.23701,0.91672,0.01704,0.0001,0.79777,0.69925,0.78378,0.46625,1.43457,1.28013,0.01635,0.00021,0.0016304,0.0016304,0.0016304
58,845.402,1.22643,0.94049,0.01729,8e-05,0.80762,0.70301,0.80167,0.49921,1.4077,1.15486,0.01608,0.00015,0.0016238,0.0016238,0.0016238
59,859.228,1.2248,0.92875,0.0171,0.00012,0.80034,0.67061,0.77311,0.47369,1.45984,1.23664,0.01501,7e-05,0.0016172,0.0016172,0.0016172
60,873.072,1.2149,0.90534,0.01673,9e-05,0.74665,0.69799,0.76038,0.46017,1.52072,1.2795,0.0157,0.00019,0.0016106,0.0016106,0.0016106
61,886.897,1.17949,0.87717,0.01913,9e-05,0.79562,0.7244,0.80121,0.5046,1.41828,1.18268,0.01565,0.00011,0.001604,0.001604,0.001604
62,900.671,1.21682,0.85436,0.01708,0.00011,0.78948,0.71053,0.78133,0.48569,1.43004,1.20629,0.01592,9e-05,0.0015974,0.0015974,0.0015974
63,914.534,1.20427,0.85957,0.01651,0.0001,0.89238,0.70138,0.81672,0.50402,1.42776,1.14051,0.01614,7e-05,0.0015908,0.0015908,0.0015908
64,928.418,1.18405,0.80203,0.01632,8e-05,0.84427,0.72355,0.8013,0.48859,1.42198,1.17639,0.01599,7e-05,0.0015842,0.0015842,0.0015842
65,942.274,1.19161,0.89549,0.01749,6e-05,0.7948,0.68439,0.7987,0.47397,1.45067,1.18316,0.01634,9e-05,0.0015776,0.0015776,0.0015776
66,956.061,1.19919,0.84862,0.01723,0.0001,0.81912,0.73496,0.8167,0.49434,1.43726,1.21394,0.01657,0.00011,0.001571,0.001571,0.001571
67,969.799,1.20791,0.8612,0.01714,0.00011,0.84646,0.70465,0.80267,0.4943,1.45431,1.21082,0.01557,9e-05,0.0015644,0.0015644,0.0015644
68,983.586,1.18634,0.8599,0.01673,0.00018,0.85421,0.73496,0.8249,0.51121,1.43307,1.13318,0.01487,4e-05,0.0015578,0.0015578,0.0015578
69,997.559,1.16189,0.78933,0.01684,7e-05,0.84159,0.74248,0.81986,0.51303,1.41273,1.11289,0.0158,0.00015,0.0015512,0.0015512,0.0015512
70,1011.61,1.17301,0.85673,0.01646,5e-05,0.82715,0.71062,0.80564,0.49963,1.43819,1.1907,0.01574,8e-05,0.0015446,0.0015446,0.0015446
71,1025.54,1.19509,0.86462,0.01682,0.00013,0.83783,0.71053,0.81309,0.49568,1.43853,1.11371,0.01581,0.0004,0.001538,0.001538,0.001538
