epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
27,507.532,1.22264,1.14026,0.0162,0.00466,0.75088,0.69536,0.77971,0.47463,1.15672,nan,0.01677,6e-05,0.00438738,0.00438738,0.00438738
28,525.149,1.19189,1.15014,0.01615,0.00401,0.74448,0.69872,0.76715,0.45104,1.19604,1.19679,0.01804,0.00036,0.00420844,0.00420844,0.00420844
29,542.177,1.14928,1.0932,0.01727,0.00447,0.7798,0.70276,0.7946,0.49685,1.10538,0.93067,0.01686,0.00018,0.00402949,0.00402949,0.00402949
30,560.034,1.14979,1.07783,0.01509,0.0039,0.78474,0.72075,0.80062,0.48841,1.13801,nan,0.01704,0.0003,0.00385054,0.00385054,0.00385054
31,577.328,1.14417,0.98183,0.01537,0.00372,0.77358,0.71553,0.79949,0.49713,1.16746,0.86562,0.01835,5e-05,0.0036716,0.0036716,0.0036716
32,595.069,1.16521,1.00624,0.01606,0.00411,0.76418,0.74964,0.81581,0.48829,1.14736,nan,0.01655,0.00017,0.00349265,0.00349265,0.00349265
33,612.935,1.17225,1.09331,0.01532,0.00389,0.77761,0.70544,0.79539,0.48474,1.12125,nan,0.01745,9e-05,0.0033137,0.0033137,0.0033137
34,630.083,1.15949,1.02812,0.01611,0.00363,0.78523,0.71056,0.79145,0.47823,nan,nan,nan,nan,0.00313476,0.00313476,0.00313476
35,647.049,1.16715,1.06355,0.01577,0.00403,0.77942,0.73773,0.80552,0.48144,1.18103,nan,0.0167,0.0001,0.00295581,0.00295581,0.00295581
36,664.454,1.15213,1.08086,0.01602,0.00466,0.80885,0.72279,0.81677,0.51162,1.11524,nan,0.01775,0.00012,0.00277686,0.00277686,0.00277686
37,683.104,1.15888,1.18711,0.01606,0.00466,0.69098,0.70976,0.74808,0.43257,1.19732,nan,0.01701,0.0005,0.00259792,0.00259792,0.00259792
38,700.77,1.15479,1.05522,0.01779,0.00459,0.80502,0.73167,0.82201,0.52294,1.11322,0.90462,0.01738,4e-05,0.00241897,0.00241897,0.00241897
39,718.143,1.13597,1.09495,0.0161,0.00417,0.78129,0.72697,0.8053,0.48926,1.13605,1.52414,0.0168,4e-05,0.00224002,0.00224002,0.00224002
40,735.626,1.11851,1.13136,0.01448,0.00342,0.77038,0.7115,0.78473,0.46728,1.16398,1.05418,0.01658,0.00014,0.00206107,0.00206107,0.00206107
41,755.73,1.08842,1.07688,0.01845,0.00312,0.80046,0.71488,0.80573,0.52128,1.0944,nan,0.01749,5e-05,0.00188213,0.00188213,0.00188213
42,772.388,1.07514,0.97249,0.01729,0.00298,0.78564,0.74189,0.81308,0.50714,1.09972,0.94581,0.01688,4e-05,0.00170318,0.00170318,0.00170318
43,789.047,1.07328,1.10051,0.0165,0.00277,0.74894,0.71284,0.7895,0.48012,1.13805,1.06301,0.01687,4e-05,0.00152423,0.00152423,0.00152423
44,805.64,1.06199,1.02336,0.0169,0.00284,0.78755,0.72793,0.80453,0.50753,1.09906,0.93776,0.0171,4e-05,0.00134529,0.00134529,0.00134529
45,822.288,1.0641,0.93356,0.01774,0.003,0.78994,0.75992,0.82731,0.53089,1.06237,0.80862,0.01691,3e-05,0.00116634,0.00116634,0.00116634
46,839.215,1.02008,0.9148,0.01675,0.00286,0.78601,0.77673,0.83182,0.518,1.09974,0.94376,0.01722,5e-05,0.000987394,0.000987394,0.000987394
47,855.76,1.08911,0.949,0.01714,0.00275,0.78024,0.77599,0.83337,0.5225,1.09992,0.79126,0.01723,5e-05,0.000808447,0.000808447,0.000808447
48,872.518,1.04637,0.89118,0.01726,0.00273,0.81985,0.77404,0.84676,0.53097,1.08754,0.76517,0.01706,7e-05,0.0006295,0.0006295,0.0006295
49,889.434,1.0423,0.84353,0.01698,0.00279,0.8271,0.78171,0.84626,0.53509,1.06761,0.77987,0.01689,3e-05,0.000450554,0.000450554,0.000450554
50,906.332,1.04321,0.85564,0.01803,0.00287,0.82266,0.77135,0.84427,0.53618,1.05893,0.7931,0.01679,2e-05,0.000271607,0.000271607,0.000271607
