epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
30,1271.57,0.89213,0.48706,0.01443,1e-05,0.76361,0.47368,0.61871,0.37623,1.65347,2.26166,0.0169,0.00042,8.08389e-05,8.08389e-05,8.08389e-05
31,1321.23,0.93638,0.52858,0.01489,1e-05,0.57871,0.4906,0.57982,0.36425,1.66847,2.65943,0.01678,0.00054,7.95954e-05,7.95954e-05,7.95954e-05
32,1370.33,0.94501,0.55739,0.01627,1e-05,0.60582,0.43045,0.54782,0.34663,1.66198,2.99044,0.01673,0.00032,7.83231e-05,7.83231e-05,7.83231e-05
33,1419.58,0.90811,0.50214,0.01557,1e-05,0.59722,0.40414,0.52426,0.3317,1.67067,3.07452,0.01696,0.00041,7.70234e-05,7.70234e-05,7.70234e-05
34,1467.3,0.89761,0.48674,0.01771,1e-05,0.62418,0.35902,0.50612,0.33055,1.64807,3.30963,0.01716,0.00057,7.56976e-05,7.56976e-05,7.56976e-05
35,1514.46,0.90855,0.54928,0.01555,1e-05,0.62069,0.23684,0.43921,0.29833,1.63634,3.85808,0.01784,0.00096,7.43468e-05,7.43468e-05,7.43468e-05
36,1559.69,0.91761,0.52282,0.01553,1e-05,0.59559,0.15226,0.38493,0.26821,1.6378,4.41082,0.01727,0.00097,7.29725e-05,7.29725e-05,7.29725e-05
37,1601.16,0.9174,0.57192,0.01545,2e-05,0.63359,0.15602,0.40184,0.28237,1.6476,4.40195,0.0172,0.00061,7.15761e-05,7.15761e-05,7.15761e-05
38,1645.8,0.91793,0.52255,0.01482,1e-05,0.61491,0.18609,0.40958,0.27947,1.64597,4.20645,0.01703,0.00057,7.01588e-05,7.01588e-05,7.01588e-05
39,1690.13,0.90579,0.4854,0.01559,1e-05,0.59884,0.19361,0.40899,0.2731,1.65688,4.11117,0.01706,0.00046,6.87222e-05,6.87222e-05,6.87222e-05
40,1736.32,0.90345,0.5056,0.01598,1e-05,0.66026,0.19361,0.43731,0.29721,1.64528,4.08663,0.01713,0.00053,6.72675e-05,6.72675e-05,6.72675e-05
41,1781.74,0.91401,0.52249,0.01691,1e-05,0.67105,0.19173,0.4436,0.30647,1.66358,4.19543,0.01706,0.0006,6.57963e-05,6.57963e-05,6.57963e-05
42,1827.53,0.90592,0.51464,0.01411,1e-05,0.66438,0.18233,0.43513,0.3009,1.63848,4.27785,0.01711,0.00059,6.43101e-05,6.43101e-05,6.43101e-05
43,1873.53,0.93332,0.52596,0.01727,1e-05,0.61957,0.21429,0.43425,0.29322,1.64745,3.90292,0.01733,0.0006,6.28101e-05,6.28101e-05,6.28101e-05
44,1920.09,0.90769,0.53932,0.01667,1e-05,0.65839,0.19925,0.4425,0.30093,1.63606,4.04726,0.01729,0.00057,6.12981e-05,6.12981e-05,6.12981e-05
45,1966,0.92643,0.52839,0.01663,1e-05,0.66138,0.23496,0.46036,0.31073,1.63853,3.86175,0.01731,0.00055,5.97754e-05,5.97754e-05,5.97754e-05
46,2011.58,0.94522,0.53877,0.01716,1e-05,0.65094,0.2594,0.46993,0.31491,1.6271,3.70612,0.01707,0.00052,5.82435e-05,5.82435e-05,5.82435e-05
47,2057.71,0.90057,0.49341,0.01547,1e-05,0.64246,0.21617,0.44456,0.30093,1.63964,3.95779,0.01737,0.00088,5.6704e-05,5.6704e-05,5.6704e-05
48,2103.61,0.91062,0.50491,0.01658,1e-05,0.64286,0.21992,0.44343,0.29828,1.62961,4.02553,0.0172,0.00096,5.51584e-05,5.51584e-05,5.51584e-05
49,2150.63,0.90832,0.49763,0.01492,1e-05,0.63415,0.24436,0.45538,0.30464,1.63381,3.78051,0.0173,0.00074,5.36081e-05,5.36081e-05,5.36081e-05
50,2197.12,0.91638,0.49988,0.01527,1e-05,0.62791,0.25376,0.45742,0.30261,1.60744,3.71191,0.01695,0.0006,5.20548e-05,5.20548e-05,5.20548e-05
51,2243.75,0.91235,0.49457,0.0162,1e-05,0.61803,0.27068,0.46036,0.30678,1.59755,3.5873,0.01689,0.00053,5.05e-05,5.05e-05,5.05e-05
52,2291.25,0.90656,0.52969,0.01586,1e-05,0.59259,0.30075,0.4676,0.31039,1.60548,3.40522,0.01703,0.00036,4.89452e-05,4.89452e-05,4.89452e-05
53,2338.37,0.89038,0.50856,0.01499,1e-05,0.59748,0.35714,0.50219,0.32825,1.58318,3.15809,0.0168,0.00036,4.73919e-05,4.73919e-05,4.73919e-05
54,2387.27,0.92287,0.54754,0.01595,1e-05,0.60062,0.36466,0.50805,0.33027,1.59353,3.10652,0.01672,0.00031,4.58416e-05,4.58416e-05,4.58416e-05
55,2436.14,0.92247,0.51425,0.01656,1e-05,0.57882,0.44173,0.54371,0.34698,1.61713,2.79015,0.01707,0.00021,4.4296e-05,4.4296e-05,4.4296e-05
56,2484.73,0.92202,0.51806,0.01496,1e-05,0.5692,0.47932,0.5638,0.3556,1.61484,2.69034,0.01689,0.00024,4.27565e-05,4.27565e-05,4.27565e-05
57,2533.97,0.90376,0.51581,0.01537,2e-05,0.76248,0.43045,0.59272,0.36926,1.61129,2.45748,0.01689,0.00018,4.12246e-05,4.12246e-05,4.12246e-05
58,2583.53,0.87012,0.48643,0.01486,1e-05,0.77987,0.47932,0.61773,0.37895,1.60312,2.25219,0.01663,9e-05,3.97019e-05,3.97019e-05,3.97019e-05
59,2633.24,0.92212,0.50994,0.01537,1e-05,0.74448,0.50387,0.63006,0.38346,1.60897,2.12587,0.01683,7e-05,3.81899e-05,3.81899e-05,3.81899e-05
60,2682.85,0.91634,0.54505,0.01562,1e-05,0.7148,0.53571,0.64486,0.38937,1.60068,2.0278,0.01675,5e-05,3.66899e-05,3.66899e-05,3.66899e-05
61,2732.92,0.9154,0.50378,0.01594,1e-05,0.73091,0.56767,0.65995,0.39375,1.61307,1.89434,0.01681,5e-05,3.52037e-05,3.52037e-05,3.52037e-05
62,2782.81,0.89272,0.4919,0.01691,1e-05,0.68816,0.60147,0.66204,0.3907,1.63775,1.87545,0.01704,0.00016,3.37325e-05,3.37325e-05,3.37325e-05
63,2833.16,0.9192,0.50507,0.01533,1e-05,0.71447,0.57707,0.6535,0.38458,1.62965,1.91264,0.01702,6e-05,3.22778e-05,3.22778e-05,3.22778e-05
64,2883.51,0.89302,0.50229,0.01466,1e-05,0.65801,0.60902,0.65623,0.38664,1.65537,1.88807,0.01729,7e-05,3.08412e-05,3.08412e-05,3.08412e-05
65,2934.27,0.87791,0.46452,0.01572,1e-05,0.73399,0.55498,0.65384,0.38493,1.64494,1.91211,0.01721,7e-05,2.94239e-05,2.94239e-05,2.94239e-05
66,2984.61,0.89401,0.52017,0.01524,1e-05,0.71114,0.57707,0.64519,0.37794,1.65874,1.92924,0.01727,5e-05,2.80275e-05,2.80275e-05,2.80275e-05
67,3034.99,0.91764,0.51796,0.01571,1e-05,0.6851,0.57519,0.64711,0.37814,1.65533,1.92226,0.01739,5e-05,2.66532e-05,2.66532e-05,2.66532e-05
68,3084.93,0.8655,0.47646,0.016,1e-05,0.6988,0.56694,0.63981,0.37159,1.67089,1.94301,0.01735,4e-05,2.53024e-05,2.53024e-05,2.53024e-05
69,3135.25,0.90172,0.49385,0.0155,1e-05,0.69667,0.57707,0.64882,0.38026,1.63993,1.90836,0.01725,5e-05,2.39766e-05,2.39766e-05,2.39766e-05
70,3185.26,0.90426,0.4948,0.01614,1e-05,0.71034,0.57143,0.66333,0.38906,1.6302,1.86815,0.0171,3e-05,2.26769e-05,2.26769e-05,2.26769e-05
71,3235.25,0.89579,0.52579,0.0167,1e-05,0.7177,0.56869,0.6519,0.38261,1.64927,1.87224,0.01726,3e-05,2.14046e-05,2.14046e-05,2.14046e-05
72,3285.7,0.92514,0.51264,0.01552,1e-05,0.73868,0.56955,0.65755,0.38776,1.62894,1.90274,0.01711,4e-05,2.01611e-05,2.01611e-05,2.01611e-05
73,3335.89,0.91637,0.53572,0.01623,1e-05,0.75494,0.55263,0.65757,0.38971,1.63547,1.85607,0.01724,7e-05,1.89475e-05,1.89475e-05,1.89475e-05
74,3386.48,0.89752,0.50207,0.01729,1e-05,0.73635,0.56697,0.65753,0.38619,1.62277,1.91491,0.01709,7e-05,1.77651e-05,1.77651e-05,1.77651e-05
75,3436.7,0.88397,0.46976,0.01481,1e-05,0.7048,0.58271,0.65646,0.38683,1.64068,1.8942,0.01713,7e-05,1.66149e-05,1.66149e-05,1.66149e-05
76,3487.27,0.92075,0.52027,0.01685,1e-05,0.72131,0.57895,0.65758,0.38578,1.62933,1.92197,0.01706,5e-05,1.54982e-05,1.54982e-05,1.54982e-05
77,3537.63,0.88636,0.49659,0.01731,1e-05,0.69684,0.58761,0.65634,0.38656,1.63734,1.88421,0.01713,6e-05,1.44161e-05,1.44161e-05,1.44161e-05
78,3587.73,0.88212,0.47565,0.01647,1e-05,0.69632,0.59046,0.66086,0.39006,1.6351,1.89456,0.01716,6e-05,1.33695e-05,1.33695e-05,1.33695e-05
79,3637.94,0.91433,0.50089,0.01617,1e-05,0.70155,0.57895,0.66502,0.39007,1.63582,1.8663,0.01717,6e-05,1.23596e-05,1.23596e-05,1.23596e-05
80,3688.28,0.92032,0.53508,0.01838,1e-05,0.70653,0.59962,0.66637,0.39413,1.63239,1.87717,0.01717,6e-05,1.13873e-05,1.13873e-05,1.13873e-05
81,3738.5,0.89056,0.49696,0.01614,1e-05,0.70727,0.59211,0.66547,0.39143,1.63778,1.87696,0.01725,6e-05,1.04537e-05,1.04537e-05,1.04537e-05
82,3789.23,0.90321,0.49428,0.01521,1e-05,0.71661,0.58464,0.66727,0.39362,1.63194,1.86608,0.01716,6e-05,9.55951e-06,9.55951e-06,9.55951e-06
83,3839.25,0.86761,0.4692,0.01679,1e-05,0.71059,0.59211,0.66336,0.39348,1.62644,1.88748,0.01707,6e-05,8.70577e-06,8.70577e-06,8.70577e-06
84,3889.37,0.90341,0.49574,0.0178,1e-05,0.71581,0.59023,0.66373,0.39081,1.6271,1.87983,0.01716,6e-05,7.89327e-06,7.89327e-06,7.89327e-06
85,3939.63,0.92326,0.516,0.01654,1e-05,0.71686,0.58536,0.66075,0.38917,1.63111,1.88817,0.01721,6e-05,7.12282e-06,7.12282e-06,7.12282e-06
86,3989.58,0.89407,0.47141,0.01564,1e-05,0.70555,0.59586,0.66728,0.39282,1.62948,1.8665,0.01723,6e-05,6.39518e-06,6.39518e-06,6.39518e-06
87,4039.45,0.92218,0.51133,0.016,1e-05,0.6978,0.6015,0.66681,0.39324,1.62768,1.87365,0.01719,6e-05,5.71106e-06,5.71106e-06,5.71106e-06
88,4089.61,0.91429,0.51805,0.016,1e-05,0.71646,0.58835,0.66298,0.39169,1.63991,1.88696,0.01722,6e-05,5.07115e-06,5.07115e-06,5.07115e-06
89,4139.92,0.90147,0.51734,0.01681,1e-05,0.7086,0.58965,0.65823,0.38795,1.63578,1.90316,0.01719,4e-05,4.47606e-06,4.47606e-06,4.47606e-06
90,4189.99,0.90636,0.50666,0.01659,1e-05,0.70958,0.59246,0.66417,0.39119,1.63756,1.87498,0.0172,6e-05,3.9264e-06,3.9264e-06,3.9264e-06
91,4240.87,0.83972,0.46621,0.01739,1e-05,0.72146,0.58835,0.66441,0.38472,1.62563,1.91057,0.017,4e-05,3.4227e-06,3.4227e-06,3.4227e-06
92,4291.15,0.90248,0.50891,0.01873,1e-05,0.72442,0.58306,0.65816,0.38017,1.64041,1.92853,0.01711,6e-05,2.96546e-06,2.96546e-06,2.96546e-06
93,4341.34,0.85488,0.47049,0.01679,1e-05,0.71273,0.58459,0.65868,0.38174,1.64164,1.92442,0.01714,4e-05,2.55513e-06,2.55513e-06,2.55513e-06
94,4391.33,0.8453,0.43926,0.01691,1e-05,0.71552,0.58647,0.65491,0.37885,1.63998,1.93533,0.01709,4e-05,2.19212e-06,2.19212e-06,2.19212e-06
95,4441.42,0.83831,0.43476,0.01792,1e-05,0.72442,0.56955,0.66064,0.38076,1.63795,1.90878,0.01711,3e-05,1.87678e-06,1.87678e-06,1.87678e-06
96,4491.62,0.84532,0.45209,0.01688,1e-05,0.72474,0.584,0.66303,0.38507,1.63831,1.90122,0.01712,6e-05,1.60943e-06,1.60943e-06,1.60943e-06
97,4541.68,0.87556,0.4125,0.01574,1e-05,0.71358,0.5807,0.66135,0.38424,1.62624,1.91751,0.01704,4e-05,1.39032e-06,1.39032e-06,1.39032e-06
98,4592.01,0.86195,0.43376,0.01691,1e-05,0.72613,0.58459,0.66116,0.3835,1.63613,1.9054,0.01707,4e-05,1.21968e-06,1.21968e-06,1.21968e-06
99,4642.04,0.85712,0.45494,0.01719,1e-05,0.71801,0.58835,0.66321,0.38375,1.62025,1.92038,0.01706,4e-05,1.09768e-06,1.09768e-06,1.09768e-06
100,4692.18,0.80965,0.45088,0.01555,1e-05,0.73317,0.58271,0.65935,0.38359,1.6326,1.91742,0.01704,4e-05,1.02443e-06,1.02443e-06,1.02443e-06
