               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.046603,            0.015728,                   0,             0.84443,              0.7497,             0.81357,             0.39243,            0.045389,            0.018883,                   0,             0.00493,             0.00493,             0.00493
                 171,            0.046839,            0.017759,                   0,             0.84059,             0.76312,             0.81947,             0.39711,            0.044936,             0.01881,                   0,              0.0049,              0.0049,              0.0049
                 172,            0.046853,            0.017904,                   0,              0.8571,             0.76129,             0.81871,             0.39645,            0.044805,            0.018864,                   0,             0.00487,             0.00487,             0.00487
                 173,            0.047431,            0.017654,                   0,             0.85963,             0.75682,              0.8197,              0.3968,            0.044765,            0.018765,                   0,             0.00484,             0.00484,             0.00484
                 174,            0.047958,            0.018514,                   0,             0.84761,             0.75874,             0.81898,             0.40164,            0.044819,            0.018887,                   0,             0.00481,             0.00481,             0.00481
                 175,              0.0462,             0.01782,                   0,             0.84058,             0.75445,             0.81208,             0.39512,            0.045312,            0.018954,                   0,             0.00478,             0.00478,             0.00478
                 176,            0.045875,            0.018409,                   0,             0.84619,             0.75326,             0.80854,             0.39428,             0.04498,            0.018909,                   0,             0.00475,             0.00475,             0.00475
                 177,            0.045121,            0.015868,                   0,             0.85637,             0.75327,             0.81122,             0.39548,            0.045524,            0.018859,                   0,             0.00472,             0.00472,             0.00472
                 178,            0.048839,            0.018429,                   0,             0.86709,             0.75069,             0.82035,              0.3934,            0.045849,            0.019024,                   0,             0.00469,             0.00469,             0.00469
                 179,             0.04519,            0.017212,                   0,              0.8677,             0.75208,             0.80906,             0.39046,            0.046074,            0.018994,                   0,             0.00466,             0.00466,             0.00466
                 180,            0.046155,            0.017792,                   0,             0.85774,             0.75623,             0.81341,             0.38733,             0.04545,            0.019055,                   0,             0.00463,             0.00463,             0.00463
                 181,            0.047117,            0.018719,                   0,             0.84367,              0.7497,             0.80931,             0.39121,            0.045283,            0.019177,                   0,              0.0046,              0.0046,              0.0046
                 182,            0.047156,            0.017288,                   0,             0.84649,             0.75089,             0.80973,             0.39191,            0.045605,            0.019063,                   0,             0.00457,             0.00457,             0.00457
                 183,            0.046474,            0.017206,                   0,             0.85101,             0.74873,             0.81518,             0.39339,            0.044847,            0.018956,                   0,             0.00454,             0.00454,             0.00454
                 184,            0.046543,            0.017993,                   0,             0.84053,             0.75965,              0.8136,             0.39423,            0.044985,            0.018891,                   0,             0.00451,             0.00451,             0.00451
                 185,            0.046493,            0.016942,                   0,             0.83625,             0.75208,              0.8043,             0.39074,            0.044947,            0.019048,                   0,             0.00448,             0.00448,             0.00448
                 186,            0.045954,            0.017781,                   0,             0.86143,             0.75217,             0.81268,             0.39559,            0.044896,             0.01885,                   0,             0.00445,             0.00445,             0.00445
                 187,            0.047113,            0.018954,                   0,             0.86125,             0.74737,             0.81547,             0.39738,            0.045256,            0.018937,                   0,             0.00442,             0.00442,             0.00442
                 188,            0.045441,            0.018559,                   0,             0.85529,             0.75445,              0.8193,             0.40806,            0.044305,            0.018886,                   0,             0.00439,             0.00439,             0.00439
                 189,            0.045752,            0.017768,                   0,             0.84485,             0.76224,             0.81261,             0.40063,            0.044651,            0.018879,                   0,             0.00436,             0.00436,             0.00436
                 190,            0.046274,            0.017984,                   0,             0.85403,              0.7675,             0.81976,             0.39649,            0.045034,            0.019056,                   0,             0.00433,             0.00433,             0.00433
                 191,            0.046659,            0.017984,                   0,             0.85555,              0.7623,             0.81492,             0.39744,            0.044662,            0.019017,                   0,              0.0043,              0.0043,              0.0043
                 192,             0.04607,            0.018245,                   0,             0.84986,             0.75875,             0.81268,             0.40135,            0.045246,            0.019018,                   0,             0.00427,             0.00427,             0.00427
                 193,            0.046279,            0.018801,                   0,             0.84248,             0.77084,             0.81199,             0.40006,            0.045154,            0.019108,                   0,             0.00424,             0.00424,             0.00424
                 194,             0.04512,            0.017104,                   0,              0.8403,             0.77395,             0.81143,             0.40317,            0.044809,            0.018893,                   0,             0.00421,             0.00421,             0.00421
                 195,            0.045103,            0.016847,                   0,             0.85455,             0.75267,             0.80956,             0.39357,            0.045442,            0.019108,                   0,             0.00418,             0.00418,             0.00418
                 196,            0.044474,            0.016803,                   0,             0.85003,             0.75445,             0.81132,             0.38888,             0.04514,            0.019088,                   0,             0.00415,             0.00415,             0.00415
                 197,            0.043432,            0.015894,                   0,             0.85615,             0.75542,             0.80564,             0.38902,            0.045106,             0.01919,                   0,             0.00412,             0.00412,             0.00412
                 198,            0.045165,            0.014817,                   0,             0.85282,             0.75609,             0.81108,             0.40125,            0.045247,             0.01913,                   0,             0.00409,             0.00409,             0.00409
                 199,            0.044678,            0.016533,                   0,             0.85056,             0.77284,             0.82361,             0.40071,            0.045233,            0.019044,                   0,             0.00406,             0.00406,             0.00406
                 200,            0.046357,            0.017889,                   0,             0.85025,             0.76783,              0.8122,             0.39584,            0.044932,            0.019061,                   0,             0.00403,             0.00403,             0.00403
                 201,            0.045653,            0.018555,                   0,              0.8501,              0.7669,              0.8171,             0.39702,            0.044813,            0.018877,                   0,               0.004,               0.004,               0.004
                 202,            0.045198,            0.017017,                   0,             0.85632,             0.76512,             0.82094,             0.39828,            0.044955,            0.019101,                   0,             0.00397,             0.00397,             0.00397
                 203,            0.046042,            0.018038,                   0,             0.85984,              0.7532,             0.81843,             0.40067,            0.044698,             0.01911,                   0,             0.00394,             0.00394,             0.00394
                 204,            0.045263,            0.016449,                   0,             0.85229,             0.76038,             0.81171,             0.39695,            0.044856,            0.019237,                   0,             0.00391,             0.00391,             0.00391
                 205,            0.046268,            0.018252,                   0,             0.84573,             0.76335,             0.81379,             0.39945,            0.044587,            0.019065,                   0,             0.00388,             0.00388,             0.00388
                 206,            0.045939,            0.017956,                   0,             0.84845,             0.75711,             0.81358,             0.39865,             0.04461,            0.018961,                   0,             0.00385,             0.00385,             0.00385
                 207,            0.045768,            0.016775,                   0,              0.8424,             0.77041,             0.81606,             0.40175,            0.044732,            0.019133,                   0,             0.00382,             0.00382,             0.00382
                 208,            0.045717,            0.017883,                   0,             0.84453,             0.77106,             0.81362,             0.39591,            0.044953,             0.01918,                   0,             0.00379,             0.00379,             0.00379
                 209,            0.044707,            0.018435,                   0,             0.84916,              0.7546,             0.80903,             0.39016,            0.045292,            0.019163,                   0,             0.00376,             0.00376,             0.00376
                 210,            0.044475,             0.01712,                   0,             0.84927,             0.76572,             0.81548,             0.39339,            0.044963,            0.019186,                   0,             0.00373,             0.00373,             0.00373
                 211,            0.044529,            0.017313,                   0,             0.85275,             0.75911,             0.80507,             0.39003,            0.044878,            0.019168,                   0,              0.0037,              0.0037,              0.0037
                 212,            0.044406,            0.015576,                   0,             0.84365,             0.75326,             0.80541,             0.39103,            0.045239,            0.019458,                   0,             0.00367,             0.00367,             0.00367
                 213,            0.044737,            0.015771,                   0,              0.8477,             0.75272,              0.8069,             0.39382,            0.044957,            0.019467,                   0,             0.00364,             0.00364,             0.00364
                 214,            0.045038,            0.017127,                   0,             0.84925,             0.76631,             0.81373,             0.39901,            0.044992,            0.019234,                   0,             0.00361,             0.00361,             0.00361
                 215,             0.04589,            0.017005,                   0,             0.84236,             0.74792,             0.80873,             0.39312,            0.045099,            0.019124,                   0,             0.00358,             0.00358,             0.00358
                 216,            0.044322,            0.015613,                   0,             0.85092,             0.76171,             0.81711,             0.39773,            0.044958,            0.019021,                   0,             0.00355,             0.00355,             0.00355
                 217,             0.04395,             0.01592,                   0,             0.85085,             0.74774,             0.80783,             0.38896,            0.045429,            0.019482,                   0,             0.00352,             0.00352,             0.00352
                 218,            0.044316,            0.016197,                   0,             0.83717,             0.75979,             0.81102,             0.39772,            0.045129,            0.019281,                   0,             0.00349,             0.00349,             0.00349
                 219,            0.042996,             0.01677,                   0,             0.84019,             0.77165,              0.8195,             0.40398,            0.044869,            0.019085,                   0,             0.00346,             0.00346,             0.00346
                 220,            0.045638,            0.018796,                   0,             0.84385,             0.77402,             0.82575,             0.40536,            0.044826,            0.019073,                   0,             0.00343,             0.00343,             0.00343
                 221,             0.04494,            0.017604,                   0,             0.83764,             0.75919,             0.81106,             0.39545,             0.04497,            0.019347,                   0,              0.0034,              0.0034,              0.0034
                 222,            0.044395,            0.018104,                   0,             0.84411,             0.76572,             0.81369,             0.39717,             0.04495,            0.019092,                   0,             0.00337,             0.00337,             0.00337
                 223,            0.044594,               0.017,                   0,             0.84945,             0.77304,             0.81796,             0.39794,            0.044384,            0.018992,                   0,             0.00334,             0.00334,             0.00334
                 224,            0.043383,            0.016788,                   0,             0.85285,             0.75972,             0.81641,             0.39978,            0.044003,            0.019059,                   0,             0.00331,             0.00331,             0.00331
                 225,             0.04588,            0.017411,                   0,             0.85065,              0.7586,             0.80853,             0.39444,            0.044617,            0.019336,                   0,             0.00328,             0.00328,             0.00328
                 226,            0.044846,            0.016836,                   0,             0.84929,             0.76543,             0.81794,             0.39988,            0.044507,            0.019191,                   0,             0.00325,             0.00325,             0.00325
                 227,            0.044191,            0.016388,                   0,             0.85944,             0.73962,             0.81066,             0.40103,            0.044733,            0.019343,                   0,             0.00322,             0.00322,             0.00322
                 228,            0.044978,            0.018216,                   0,              0.8676,             0.74233,             0.80506,             0.39895,            0.045039,            0.019389,                   0,             0.00319,             0.00319,             0.00319
                 229,            0.043167,            0.015281,                   0,               0.849,             0.75326,                0.81,             0.39913,             0.04567,             0.01959,                   0,             0.00316,             0.00316,             0.00316
                 230,            0.045252,            0.016732,                   0,             0.85197,             0.76125,             0.81955,             0.40273,            0.045166,            0.019358,                   0,             0.00313,             0.00313,             0.00313
                 231,            0.043969,            0.017853,                   0,             0.85286,             0.75623,             0.81347,             0.40155,             0.04513,            0.019255,                   0,              0.0031,              0.0031,              0.0031
                 232,            0.043794,            0.016376,                   0,             0.84918,             0.76631,             0.81523,               0.399,            0.044836,            0.019441,                   0,             0.00307,             0.00307,             0.00307
                 233,            0.044805,            0.015647,                   0,             0.85266,             0.74674,              0.8133,             0.39956,            0.044837,            0.019509,                   0,             0.00304,             0.00304,             0.00304
                 234,            0.044447,            0.015673,                   0,             0.85207,             0.75623,             0.81421,             0.40073,            0.045054,            0.019537,                   0,             0.00301,             0.00301,             0.00301
                 235,            0.043924,            0.019133,                   0,             0.84949,             0.75655,             0.81462,             0.40568,            0.044749,            0.019241,                   0,             0.00298,             0.00298,             0.00298
                 236,            0.044548,            0.016633,                   0,             0.84863,             0.75482,             0.81422,             0.40212,            0.044783,            0.019116,                   0,             0.00295,             0.00295,             0.00295
                 237,            0.043006,              0.0171,                   0,             0.84147,             0.75919,             0.81383,             0.40414,             0.04503,            0.019243,                   0,             0.00292,             0.00292,             0.00292
                 238,            0.043592,            0.014232,                   0,              0.8306,             0.74674,               0.812,              0.4031,            0.045187,            0.019446,                   0,             0.00289,             0.00289,             0.00289
                 239,            0.044198,            0.018045,                   0,             0.85156,             0.75089,             0.81662,             0.40471,            0.045096,              0.0194,                   0,             0.00286,             0.00286,             0.00286
                 240,            0.043665,            0.016003,                   0,             0.84514,             0.75741,             0.81355,             0.40049,            0.045413,            0.019357,                   0,             0.00283,             0.00283,             0.00283
                 241,            0.042941,             0.01568,                   0,             0.84984,             0.77461,             0.82514,             0.40848,            0.044666,            0.018989,                   0,              0.0028,              0.0028,              0.0028
                 242,            0.042984,             0.01583,                   0,             0.85213,             0.76157,             0.81445,             0.39973,            0.044734,            0.019112,                   0,             0.00277,             0.00277,             0.00277
                 243,            0.043715,             0.01566,                   0,             0.85414,             0.75979,             0.82037,             0.40653,            0.044613,            0.019176,                   0,             0.00274,             0.00274,             0.00274
                 244,            0.042662,            0.015745,                   0,             0.85654,             0.76216,              0.8144,             0.40169,            0.044828,              0.0194,                   0,             0.00271,             0.00271,             0.00271
                 245,             0.04443,            0.015173,                   0,             0.86646,             0.75208,             0.81729,             0.40123,            0.045111,            0.019392,                   0,             0.00268,             0.00268,             0.00268
                 246,            0.043283,            0.017448,                   0,             0.86325,             0.75208,             0.81292,             0.40515,            0.044892,            0.019301,                   0,             0.00265,             0.00265,             0.00265
                 247,            0.042286,            0.014635,                   0,             0.85727,             0.75267,             0.81962,             0.40662,            0.044874,            0.019427,                   0,             0.00262,             0.00262,             0.00262
                 248,            0.043706,            0.014845,                   0,             0.84095,              0.7675,             0.82335,             0.40371,            0.044945,            0.019346,                   0,             0.00259,             0.00259,             0.00259
                 249,            0.044383,            0.017746,                   0,             0.85262,             0.75148,             0.82197,             0.40376,            0.044777,             0.01908,                   0,             0.00256,             0.00256,             0.00256
                 250,             0.04194,            0.014809,                   0,             0.85559,             0.75563,             0.82435,             0.40314,             0.04501,            0.019277,                   0,             0.00253,             0.00253,             0.00253
                 251,            0.044014,            0.015688,                   0,             0.85247,             0.76424,             0.82334,             0.40282,            0.045094,            0.019338,                   0,              0.0025,              0.0025,              0.0025
                 252,            0.042759,            0.016132,                   0,             0.85028,             0.77284,             0.82393,             0.40408,            0.044829,            0.019121,                   0,             0.00247,             0.00247,             0.00247
                 253,            0.043148,            0.015705,                   0,              0.8606,             0.76529,             0.82531,             0.39891,            0.044928,            0.019159,                   0,             0.00244,             0.00244,             0.00244
                 254,            0.042801,            0.017307,                   0,             0.85748,             0.76809,              0.8207,             0.40491,            0.044872,            0.019322,                   0,             0.00241,             0.00241,             0.00241
                 255,              0.0433,            0.017846,                   0,             0.84933,             0.76896,             0.82106,              0.4058,            0.044961,            0.019377,                   0,             0.00238,             0.00238,             0.00238
                 256,            0.043622,            0.016752,                   0,             0.85361,             0.77122,             0.82187,             0.39858,            0.045042,            0.019349,                   0,             0.00235,             0.00235,             0.00235
                 257,            0.043687,            0.017986,                   0,             0.85034,              0.7758,              0.8236,             0.39735,            0.044859,            0.019097,                   0,             0.00232,             0.00232,             0.00232
                 258,            0.041655,            0.015207,                   0,              0.8431,             0.77165,             0.81987,             0.40218,            0.045149,            0.019271,                   0,             0.00229,             0.00229,             0.00229
                 259,            0.043438,            0.016769,                   0,             0.86247,              0.7588,             0.81963,             0.40316,             0.04504,            0.019162,                   0,             0.00226,             0.00226,             0.00226
                 260,            0.041854,            0.017028,                   0,             0.86745,             0.75623,             0.82479,              0.3992,             0.04496,            0.019288,                   0,             0.00223,             0.00223,             0.00223
                 261,            0.041937,            0.015789,                   0,             0.83659,             0.77431,             0.81988,             0.40179,            0.045026,             0.01932,                   0,              0.0022,              0.0022,              0.0022
                 262,            0.043528,            0.016151,                   0,             0.86349,             0.75408,             0.81746,             0.39745,            0.044865,            0.019374,                   0,             0.00217,             0.00217,             0.00217
                 263,            0.043017,            0.016255,                   0,             0.86213,             0.75208,             0.81479,             0.39052,            0.045164,            0.019496,                   0,             0.00214,             0.00214,             0.00214
                 264,            0.041968,            0.014579,                   0,              0.8293,             0.77402,             0.81555,             0.39402,             0.04504,            0.019382,                   0,             0.00211,             0.00211,             0.00211
                 265,            0.043346,            0.016788,                   0,             0.85331,             0.76809,             0.81716,             0.39966,            0.044881,             0.01917,                   0,             0.00208,             0.00208,             0.00208
                 266,            0.042958,            0.016795,                   0,             0.85275,             0.75913,              0.8173,             0.40134,            0.044941,            0.019172,                   0,             0.00205,             0.00205,             0.00205
                 267,            0.041231,            0.016243,                   0,             0.85083,             0.76928,             0.82696,             0.40517,            0.044905,            0.019131,                   0,             0.00202,             0.00202,             0.00202
                 268,            0.042057,            0.014261,                   0,             0.84867,             0.76501,             0.81984,             0.39828,            0.044909,            0.019303,                   0,             0.00199,             0.00199,             0.00199
                 269,            0.042399,            0.016783,                   0,             0.85719,             0.75623,             0.82001,             0.39651,             0.04509,            0.019382,                   0,             0.00196,             0.00196,             0.00196
                 270,            0.043051,            0.016227,                   0,             0.85259,             0.74496,              0.8129,             0.39738,            0.045034,            0.019442,                   0,             0.00193,             0.00193,             0.00193
                 271,            0.042883,            0.018098,                   0,             0.84308,             0.75801,             0.81394,              0.4023,            0.044875,            0.019458,                   0,              0.0019,              0.0019,              0.0019
                 272,            0.043073,            0.018155,                   0,             0.85186,             0.76335,             0.81452,             0.40311,            0.044719,            0.019321,                   0,             0.00187,             0.00187,             0.00187
                 273,            0.042272,            0.015311,                   0,             0.85749,             0.76512,             0.81435,             0.39655,            0.044918,            0.019723,                   0,             0.00184,             0.00184,             0.00184
                 274,            0.041466,            0.015385,                   0,             0.85002,             0.75208,             0.80399,             0.39703,            0.044989,            0.019693,                   0,             0.00181,             0.00181,             0.00181
                 275,            0.041262,             0.01637,                   0,             0.84858,             0.74911,              0.8083,             0.39569,            0.045192,            0.019737,                   0,             0.00178,             0.00178,             0.00178
                 276,            0.043312,            0.016268,                   0,             0.85756,              0.7463,             0.81263,             0.40033,            0.044889,            0.019676,                   0,             0.00175,             0.00175,             0.00175
                 277,             0.04148,            0.015421,                   0,             0.85728,             0.74911,             0.80915,             0.40028,            0.045129,            0.019597,                   0,             0.00172,             0.00172,             0.00172
                 278,            0.040726,            0.014306,                   0,             0.84863,             0.75741,             0.80919,             0.40319,            0.044878,            0.019502,                   0,             0.00169,             0.00169,             0.00169
                 279,            0.039952,            0.013267,                   0,             0.84612,             0.76631,             0.81734,             0.40375,            0.044912,             0.01942,                   0,             0.00166,             0.00166,             0.00166
                 280,            0.041199,            0.015316,                   0,             0.84941,             0.76453,               0.817,             0.40303,            0.045103,            0.019437,                   0,             0.00163,             0.00163,             0.00163
                 281,             0.04163,            0.017184,                   0,             0.83687,              0.7503,             0.80955,             0.39906,            0.045034,             0.01966,                   0,              0.0016,              0.0016,              0.0016
                 282,            0.040758,            0.014583,                   0,             0.85089,             0.75563,             0.81353,             0.39931,            0.045097,            0.019687,                   0,             0.00157,             0.00157,             0.00157
                 283,            0.041676,            0.015677,                   0,             0.83939,              0.7669,             0.81209,              0.4002,            0.044827,            0.019647,                   0,             0.00154,             0.00154,             0.00154
                 284,            0.041645,            0.016317,                   0,             0.85644,             0.75367,             0.81071,             0.39567,            0.045066,            0.019665,                   0,             0.00151,             0.00151,             0.00151
                 285,            0.041004,            0.014474,                   0,             0.85659,             0.75814,             0.81475,             0.39872,            0.044958,            0.019659,                   0,             0.00148,             0.00148,             0.00148
                 286,             0.04174,            0.016414,                   0,             0.84955,             0.75682,             0.80774,             0.39751,            0.045252,            0.019601,                   0,             0.00145,             0.00145,             0.00145
                 287,            0.041539,            0.014088,                   0,             0.85295,             0.75346,             0.81224,              0.3943,            0.045376,            0.019622,                   0,             0.00142,             0.00142,             0.00142
                 288,            0.042406,            0.016938,                   0,             0.84857,              0.7586,             0.81506,               0.399,            0.045049,            0.019585,                   0,             0.00139,             0.00139,             0.00139
                 289,             0.04147,             0.01625,                   0,             0.84258,             0.76275,             0.81355,             0.40318,            0.044864,            0.019543,                   0,             0.00136,             0.00136,             0.00136
                 290,            0.041122,            0.015042,                   0,              0.8544,             0.75741,             0.81968,             0.40392,            0.044629,            0.019652,                   0,             0.00133,             0.00133,             0.00133
                 291,            0.041769,            0.017239,                   0,             0.85496,             0.76335,             0.82012,             0.40416,            0.044806,             0.01963,                   0,              0.0013,              0.0013,              0.0013
                 292,            0.041439,             0.01505,                   0,             0.86392,             0.75208,             0.81602,             0.40147,            0.044908,            0.019811,                   0,             0.00127,             0.00127,             0.00127
                 293,            0.040197,            0.014658,                   0,             0.86474,             0.74911,             0.81705,             0.39882,            0.045148,            0.019907,                   0,             0.00124,             0.00124,             0.00124
                 294,            0.039296,            0.015103,                   0,             0.85243,              0.7497,             0.80989,             0.39872,            0.045172,            0.020069,                   0,             0.00121,             0.00121,             0.00121
                 295,            0.041246,            0.016451,                   0,             0.85018,             0.75393,             0.80959,               0.401,            0.045024,            0.020029,                   0,             0.00118,             0.00118,             0.00118
                 296,            0.039931,            0.016264,                   0,             0.86737,             0.74861,             0.81409,             0.40236,            0.044904,             0.01981,                   0,             0.00115,             0.00115,             0.00115
                 297,             0.04256,            0.015947,                   0,             0.86035,             0.75741,             0.82066,             0.40297,             0.04503,            0.019759,                   0,             0.00112,             0.00112,             0.00112
                 298,            0.040382,            0.015342,                   0,              0.8475,             0.76631,             0.81616,             0.40475,            0.045012,              0.0197,                   0,             0.00109,             0.00109,             0.00109
                 299,            0.041003,            0.016028,                   0,             0.85113,               0.763,             0.81617,             0.40501,            0.044897,            0.019773,                   0,             0.00106,             0.00106,             0.00106
