               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.055773,            0.021833,                   0,             0.78566,             0.74114,             0.77389,             0.35833,            0.048059,            0.015043,                   0,             0.00886,             0.00886,             0.00886
                  40,             0.05685,            0.022243,                   0,             0.77997,             0.70563,             0.76125,             0.35702,            0.047864,            0.015287,                   0,             0.00883,             0.00883,             0.00883
                  41,            0.054962,            0.022667,                   0,             0.79014,             0.72414,             0.76245,              0.3504,             0.04835,            0.015297,                   0,              0.0088,              0.0088,              0.0088
                  42,             0.05548,            0.024974,                   0,             0.78851,             0.72754,             0.77207,             0.36172,            0.048864,            0.015164,                   0,             0.00877,             0.00877,             0.00877
                  43,            0.057451,            0.022731,                   0,             0.76134,             0.72649,             0.75796,             0.35547,            0.048129,            0.015204,                   0,             0.00874,             0.00874,             0.00874
                  44,            0.055146,            0.022877,                   0,             0.80193,             0.71711,             0.77803,             0.36339,            0.048612,             0.01501,                   0,             0.00871,             0.00871,             0.00871
                  45,            0.054978,            0.021569,                   0,             0.76209,             0.74765,             0.76802,             0.34684,            0.049208,            0.014842,                   0,             0.00868,             0.00868,             0.00868
                  46,            0.055482,            0.022806,                   0,             0.76442,             0.73238,             0.77248,             0.35869,            0.047934,             0.01538,                   0,             0.00865,             0.00865,             0.00865
                  47,            0.054388,            0.023151,                   0,             0.77944,             0.75392,             0.78249,             0.37259,            0.046724,            0.015119,                   0,             0.00862,             0.00862,             0.00862
                  48,            0.053495,            0.023105,                   0,             0.79652,             0.73322,             0.77967,             0.37469,            0.047481,            0.015111,                   0,             0.00859,             0.00859,             0.00859
                  49,            0.053977,            0.023452,                   0,             0.79938,             0.74006,             0.77999,             0.36591,            0.047346,            0.014856,                   0,             0.00856,             0.00856,             0.00856
                  50,            0.055286,            0.021049,                   0,             0.78434,             0.73433,             0.77144,             0.37414,            0.047363,            0.015121,                   0,             0.00853,             0.00853,             0.00853
                  51,            0.054453,            0.024374,                   0,             0.79335,             0.74373,             0.77984,             0.37813,            0.047349,            0.015372,                   0,              0.0085,              0.0085,              0.0085
                  52,            0.055761,            0.022582,                   0,             0.80714,             0.72649,             0.78489,             0.37592,            0.047425,             0.01482,                   0,             0.00847,             0.00847,             0.00847
                  53,            0.054786,            0.024778,                   0,             0.82194,             0.73798,             0.77852,             0.37021,            0.047218,             0.01478,                   0,             0.00844,             0.00844,             0.00844
                  54,            0.055637,            0.020911,                   0,             0.81525,              0.7594,             0.79692,             0.37909,             0.04693,            0.014841,                   0,             0.00841,             0.00841,             0.00841
