Ep 0 | B 0 | Src:14.36 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:0.00e+00
Ep 0 | B 10 | Src:18.65 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:3.58e-06
Ep 0 | B 20 | Src:15.02 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:7.17e-06
Ep 0 | B 30 | Src:16.18 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:1.08e-05
Ep 0 | B 40 | Src:16.97 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:1.43e-05
Ep 0 | B 50 | Src:19.67 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:1.79e-05
Ep 0 | B 60 | Src:17.83 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:2.15e-05
Ep 0 | B 70 | Src:14.81 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:2.51e-05
Ep 0 | B 80 | Src:18.96 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:2.87e-05
Ep 0 | B 90 | Src:13.59 | Psd:0.00 | PLs:0 | λ:0.000 | Conf:0.70 | LR:3.23e-05
Ep 1 | B 0 | Src:12.28 | Psd:103.23 | PLs:30 | λ:0.003 | Conf:0.70 | LR:3.33e-05
Ep 1 | B 10 | Src:12.77 | Psd:86.68 | PLs:32 | λ:0.003 | Conf:0.70 | LR:3.69e-05
Ep 1 | B 20 | Src:11.72 | Psd:88.90 | PLs:27 | λ:0.003 | Conf:0.70 | LR:4.05e-05
Ep 1 | B 30 | Src:10.44 | Psd:87.63 | PLs:32 | λ:0.003 | Conf:0.70 | LR:4.41e-05
Ep 1 | B 40 | Src:10.51 | Psd:86.92 | PLs:31 | λ:0.003 | Conf:0.70 | LR:4.77e-05
Ep 1 | B 50 | Src:14.36 | Psd:86.99 | PLs:29 | λ:0.003 | Conf:0.70 | LR:5.12e-05
Ep 1 | B 60 | Src:9.40 | Psd:88.39 | PLs:30 | λ:0.003 | Conf:0.70 | LR:5.48e-05
Ep 1 | B 70 | Src:15.22 | Psd:82.00 | PLs:31 | λ:0.003 | Conf:0.70 | LR:5.84e-05
Ep 1 | B 80 | Src:9.80 | Psd:85.05 | PLs:28 | λ:0.003 | Conf:0.70 | LR:6.20e-05
Ep 1 | B 90 | Src:8.63 | Psd:79.53 | PLs:30 | λ:0.003 | Conf:0.70 | LR:6.56e-05
Ep 2 | B 0 | Src:14.01 | Psd:78.30 | PLs:33 | λ:0.005 | Conf:0.70 | LR:6.66e-05
Ep 2 | B 10 | Src:11.74 | Psd:85.96 | PLs:31 | λ:0.005 | Conf:0.70 | LR:7.02e-05
Ep 2 | B 20 | Src:14.71 | Psd:80.72 | PLs:30 | λ:0.005 | Conf:0.70 | LR:7.38e-05
Ep 2 | B 30 | Src:10.17 | Psd:74.02 | PLs:28 | λ:0.005 | Conf:0.70 | LR:7.73e-05
